temperature_K,fov_case,axis,index,power_W
300,medium,column,31,2.13594851465289e-09
300,medium,column,32,2.13838104732165e-09
300,medium,column,33,2.140730641443773e-09
300,medium,column,34,2.1429968754945345e-09
300,medium,column,35,2.1451793420928044e-09
300,medium,column,36,2.1472776481622397e-09
300,medium,column,37,2.149291415087227e-09
300,medium,column,38,2.1512202788634596e-09
300,medium,column,39,2.1530638902430788e-09
300,medium,column,40,2.1548219148742352e-09
300,medium,column,41,2.1564940334350117e-09
300,medium,column,42,2.1580799417615905e-09
300,medium,column,43,2.159579350970584e-09
300,medium,column,44,2.1609919875754385e-09
300,medium,column,45,2.1623175935968475e-09
300,medium,column,46,2.1635559266670587e-09
300,medium,column,47,2.164706760128046e-09
300,medium,column,48,2.1657698831234484e-09
300,medium,column,49,2.1667451006842077e-09
300,medium,column,50,2.16763223380788e-09
300,medium,column,51,2.16843111953151e-09
300,medium,column,52,2.1691416109980684e-09
300,medium,column,53,2.169763577516369e-09
300,medium,column,54,2.1702969046144482e-09
300,medium,column,55,2.1707414940863385e-09
300,medium,column,56,2.171097264032244e-09
300,medium,column,57,2.1713641488920457e-09
300,medium,column,58,2.1715420994721438e-09
300,medium,column,59,2.1716310829656072e-09
300,medium,column,60,2.1716310829656072e-09
300,medium,column,61,2.1715420994721438e-09
300,medium,column,62,2.1713641488920457e-09
300,medium,column,63,2.171097264032244e-09
300,medium,column,64,2.1707414940863385e-09
300,medium,column,65,2.1702969046144482e-09
300,medium,column,66,2.169763577516369e-09
300,medium,column,67,2.1691416109980684e-09
300,medium,column,68,2.16843111953151e-09
300,medium,column,69,2.16763223380788e-09
300,medium,column,70,2.1667451006842077e-09
300,medium,column,71,2.1657698831234484e-09
300,medium,column,72,2.164706760128046e-09
300,medium,column,73,2.1635559266670587e-09
300,medium,column,74,2.1623175935968475e-09
300,medium,column,75,2.1609919875754385e-09
300,medium,column,76,2.159579350970584e-09
300,medium,column,77,2.1580799417615905e-09
300,medium,column,78,2.1564940334350117e-09
300,medium,column,79,2.1548219148742352e-09
300,medium,column,80,2.1530638902430788e-09
300,medium,column,81,2.1512202788634596e-09
300,medium,column,82,2.149291415087227e-09
300,medium,column,83,2.1472776481622397e-09
300,medium,column,84,2.1451793420928044e-09
300,medium,column,85,2.1429968754945345e-09
300,medium,column,86,2.140730641443773e-09
300,medium,column,87,2.13838104732165e-09
300,medium,column,88,2.13594851465289e-09
300,medium,column,89,2.133433478939498e-09
300,medium,column,90,2.1308363894894074e-09
300,medium,column,91,2.1281577092402377e-09
300,medium,column,92,2.125397914578254e-09
300,medium,column,93,2.1225574951526656e-09
300,medium,column,94,2.1196369536853942e-09
300,medium,column,95,2.116636805776418e-09
300,medium,column,96,2.1135575797048395e-09
300,medium,column,97,2.110399816225811e-09
300,medium,column,98,2.1071640683634287e-09
300,medium,column,99,2.10385090119976e-09
300,medium,column,100,2.100460891660122e-09
300,medium,column,101,2.096994628294761e-09
300,medium,column,102,2.0934527110570743e-09
300,medium,column,103,2.0898357510784977e-09
300,medium,column,104,2.08614437044024e-09
300,medium,column,105,2.0823792019419733e-09
300,medium,column,106,2.078540888867643e-09
300,medium,column,107,2.0746300847485406e-09
300,medium,column,108,2.0706474531237877e-09
300,medium,column,109,2.066593667298382e-09
300,medium,column,110,2.062469410098941e-09
300,medium,column,111,2.0582753736273217e-09
300,medium,column,112,2.054012259012214e-09
300,medium,column,113,2.049680776158933e-09
300,medium,column,114,2.045281643497469e-09
300,medium,column,115,2.0408155877290315e-09
300,medium,column,116,2.036283343571166e-09
300,medium,column,117,2.031685653501636e-09
300,medium,column,118,2.027023267501202e-09
300,medium,column,119,2.0222969427954395e-09
340,medium,row,0,3.2987983902384306e-09
340,medium,row,1,3.3088507016352306e-09
340,medium,row,2,3.3188209155295875e-09
340,medium,row,3,3.3287075721180885e-09
340,medium,row,4,3.338509215207138e-09
340,medium,row,5,3.348224392640822e-09
340,medium,row,6,3.357851656731655e-09
340,medium,row,7,3.3673895646940163e-09
340,medium,row,8,3.3768366790800806e-09
340,medium,row,9,3.3861915682180404e-09
340,medium,row,10,3.395452806652415e-09
340,medium,row,11,3.4046189755862414e-09
340,medium,row,12,3.4136886633249313e-09
340,medium,row,13,3.422660465721575e-09
340,medium,row,14,3.4315329866234755e-09
340,medium,row,15,3.440304838319686e-09
340,medium,row,16,3.448974641989331e-09
340,medium,row,17,3.457541028150458e-09
340,medium,row,18,3.466002637109234e-09
340,medium,row,19,3.4743581194091816e-09
340,medium,row,20,3.4826061362802697e-09
340,medium,row,21,3.490745360087625e-09
340,medium,row,22,3.498774474779543e-09
340,medium,row,23,3.50669217633465e-09
340,medium,row,24,3.5144971732079e-09
340,medium,row,25,3.5221881867751907e-09
340,medium,row,26,3.529763951776323e-09
340,medium,row,27,3.537223216756063e-09
340,medium,row,28,3.54456474450308e-09
340,medium,row,29,3.551787312486422e-09
340,medium,row,30,3.5588897132893996e-09
340,medium,row,31,3.5658707550404735e-09
340,medium,row,32,3.572729261841031e-09
340,medium,row,33,3.5794640741896807e-09
340,medium,row,34,3.586074049402891e-09
340,medium,row,35,3.5925580620316527e-09
340,medium,row,36,3.5989150042739586e-09
340,medium,row,37,3.605143786382811e-09
340,medium,row,38,3.6112433370695237e-09
340,medium,row,39,3.6172126039020613e-09
340,medium,row,40,3.623050553698134e-09
340,medium,row,41,3.6287561729128697e-09
340,medium,row,42,3.6343284680207344e-09
340,medium,row,43,3.639766465891504e-09
340,medium,row,44,3.6450692141600395e-09
340,medium,row,45,3.6502357815896015e-09
340,medium,row,46,3.6552652584285073e-09
340,medium,row,47,3.6601567567598504e-09
340,medium,row,48,3.6649094108440782e-09
340,medium,row,49,3.669522377454212e-09
340,medium,row,50,3.6739948362034462e-09
340,medium,row,51,3.678325989864943e-09
340,medium,row,52,3.682515064683607e-09
340,medium,row,53,3.6865613106795892e-09
340,medium,row,54,3.6904640019433758e-09
340,medium,row,55,3.694222436922195e-09
340,medium,row,56,3.6978359386976106e-09
340,medium,row,57,3.7013038552540714e-09
340,medium,row,58,3.704625559738216e-09
340,medium,row,59,3.707800450708828e-09
340,medium,row,60,3.7108279523771705e-09
340,medium,row,61,3.7137075148376164e-09
340,medium,row,62,3.7164386142883664e-09
340,medium,row,63,3.719020753242113e-09
340,medium,row,64,3.721453460726505e-09
340,medium,row,65,3.7237362924742834e-09
340,medium,row,66,3.725868831102916e-09
340,medium,row,67,3.727850686283655e-09
340,medium,row,68,3.729681494899866e-09
340,medium,row,69,3.73136092119451e-09
340,medium,row,70,3.732888656906719e-09
340,medium,row,71,3.734264421397295e-09
340,medium,row,72,3.735487961763129e-09
340,medium,row,73,3.736559052940373e-09
340,medium,row,74,3.737477497796373e-09
340,medium,row,75,3.738243127210216e-09
340,medium,row,76,3.7388558001419185e-09
340,medium,row,77,3.73931540369012e-09
340,medium,row,78,3.739621853138314e-09
340,medium,row,79,3.739775091989546e-09
340,medium,row,80,3.739775091989546e-09
340,medium,row,81,3.739621853138314e-09
340,medium,row,82,3.73931540369012e-09
340,medium,row,83,3.7388558001419185e-09
340,medium,row,84,3.738243127210216e-09
340,medium,row,85,3.737477497796373e-09
340,medium,row,86,3.736559052940373e-09
340,medium,row,87,3.735487961763129e-09
340,medium,row,88,3.734264421397295e-09
340,medium,row,89,3.732888656906719e-09
340,medium,row,90,3.73136092119451e-09
340,medium,row,91,3.729681494899866e-09
340,medium,row,92,3.727850686283655e-09
340,medium,row,93,3.725868831102916e-09
340,medium,row,94,3.7237362924742834e-09
340,medium,row,95,3.721453460726505e-09
340,medium,row,96,3.719020753242113e-09
340,medium,row,97,3.7164386142883664e-09
340,medium,row,98,3.7137075148376164e-09
340,medium,row,99,3.7108279523771705e-09
340,medium,row,100,3.707800450708828e-09
340,medium,row,101,3.704625559738216e-09
340,medium,row,102,3.7013038552540714e-09
340,medium,row,103,3.6978359386976106e-09
340,medium,row,104,3.694222436922195e-09
340,medium,row,105,3.6904640019433758e-09
340,medium,row,106,3.6865613106795892e-09
340,medium,row,107,3.682515064683607e-09
340,medium,row,108,3.678325989864943e-09
340,medium,row,109,3.6739948362034462e-09
340,medium,row,110,3.669522377454212e-09
340,medium,row,111,3.6649094108440782e-09
340,medium,row,112,3.6601567567598504e-09
340,medium,row,113,3.6552652584285073e-09
340,medium,row,114,3.6502357815896015e-09
340,medium,row,115,3.6450692141600395e-09
340,medium,row,116,3.639766465891504e-09
340,medium,row,117,3.6343284680207344e-09
340,medium,row,118,3.6287561729128697e-09
340,medium,row,119,3.623050553698134e-09
340,medium,row,120,3.6172126039020613e-09
340,medium,row,121,3.6112433370695237e-09
340,medium,row,122,3.605143786382811e-09
340,medium,row,123,3.5989150042739586e-09
340,medium,row,124,3.5925580620316527e-09
340,medium,row,125,3.586074049402891e-09
340,medium,row,126,3.5794640741896807e-09
340,medium,row,127,3.572729261841031e-09
340,medium,row,128,3.5658707550404735e-09
340,medium,row,129,3.5588897132893996e-09
340,medium,row,130,3.551787312486422e-09
340,medium,row,131,3.54456474450308e-09
340,medium,row,132,3.537223216756063e-09
340,medium,row,133,3.529763951776323e-09
340,medium,row,134,3.5221881867751907e-09
340,medium,row,135,3.5144971732079e-09
340,medium,row,136,3.50669217633465e-09
340,medium,row,137,3.498774474779543e-09
340,medium,row,138,3.490745360087625e-09
340,medium,row,139,3.4826061362802697e-09
340,medium,row,140,3.4743581194091816e-09
340,medium,row,141,3.466002637109234e-09
340,medium,row,142,3.457541028150458e-09
340,medium,row,143,3.448974641989331e-09
340,medium,row,144,3.440304838319686e-09
340,medium,row,145,3.4315329866234755e-09
340,medium,row,146,3.422660465721575e-09
340,medium,row,147,3.4136886633249313e-09
340,medium,row,148,3.4046189755862414e-09
340,medium,row,149,3.395452806652415e-09
340,medium,row,150,3.3861915682180404e-09
340,medium,row,151,3.3768366790800806e-09
340,medium,row,152,3.3673895646940163e-09
340,medium,row,153,3.357851656731655e-09
340,medium,row,154,3.348224392640822e-09
340,medium,row,155,3.338509215207138e-09
340,medium,row,156,3.3287075721180885e-09
340,medium,row,157,3.3188209155295875e-09
340,medium,row,158,3.3088507016352306e-09
340,medium,row,159,3.2987983902384306e-09
340,medium,column,0,3.4826061362802697e-09
340,medium,column,1,3.490745360087625e-09
340,medium,column,2,3.498774474779543e-09
340,medium,column,3,3.50669217633465e-09
340,medium,column,4,3.5144971732079e-09
340,medium,column,5,3.5221881867751907e-09
340,medium,column,6,3.529763951776323e-09
340,medium,column,7,3.537223216756063e-09
340,medium,column,8,3.54456474450308e-09
340,medium,column,9,3.551787312486422e-09
340,medium,column,10,3.5588897132893996e-09
340,medium,column,11,3.5658707550404735e-09
340,medium,column,12,3.572729261841031e-09
340,medium,column,13,3.5794640741896807e-09
340,medium,column,14,3.586074049402891e-09
340,medium,column,15,3.5925580620316527e-09
340,medium,column,16,3.5989150042739586e-09
340,medium,column,17,3.605143786382811e-09
340,medium,column,18,3.6112433370695237e-09
340,medium,column,19,3.6172126039020613e-09
340,medium,column,20,3.623050553698134e-09
340,medium,column,21,3.6287561729128697e-09
340,medium,column,22,3.6343284680207344e-09
340,medium,column,23,3.639766465891504e-09
340,medium,column,24,3.6450692141600395e-09
340,medium,column,25,3.6502357815896015e-09
340,medium,column,26,3.6552652584285073e-09
340,medium,column,27,3.6601567567598504e-09
340,medium,column,28,3.6649094108440782e-09
340,medium,column,29,3.669522377454212e-09
340,medium,column,30,3.6739948362034462e-09
340,medium,column,31,3.678325989864943e-09
340,medium,column,32,3.682515064683607e-09
340,medium,column,33,3.6865613106795892e-09
340,medium,column,34,3.6904640019433758e-09
340,medium,column,35,3.694222436922195e-09
340,medium,column,36,3.6978359386976106e-09
340,medium,column,37,3.7013038552540714e-09
340,medium,column,38,3.704625559738216e-09
340,medium,column,39,3.707800450708828e-09
340,medium,column,40,3.7108279523771705e-09
340,medium,column,41,3.7137075148376164e-09
340,medium,column,42,3.7164386142883664e-09
340,medium,column,43,3.719020753242113e-09
340,medium,column,44,3.721453460726505e-09
340,medium,column,45,3.7237362924742834e-09
340,medium,column,46,3.725868831102916e-09
340,medium,column,47,3.727850686283655e-09
340,medium,column,48,3.729681494899866e-09
340,medium,column,49,3.73136092119451e-09
340,medium,column,50,3.732888656906719e-09
340,medium,column,51,3.734264421397295e-09
340,medium,column,52,3.735487961763129e-09
340,medium,column,53,3.736559052940373e-09
340,medium,column,54,3.737477497796373e-09
340,medium,column,55,3.738243127210216e-09
340,medium,column,56,3.7388558001419185e-09
340,medium,column,57,3.73931540369012e-09
340,medium,column,58,3.739621853138314e-09
340,medium,column,59,3.739775091989546e-09
340,medium,column,60,3.739775091989546e-09
340,medium,column,61,3.739621853138314e-09
340,medium,column,62,3.73931540369012e-09
340,medium,column,63,3.7388558001419185e-09
340,medium,column,64,3.738243127210216e-09
340,medium,column,65,3.737477497796373e-09
340,medium,column,66,3.736559052940373e-09
340,medium,column,67,3.735487961763129e-09
340,medium,column,68,3.734264421397295e-09
340,medium,column,69,3.732888656906719e-09
340,medium,column,70,3.73136092119451e-09
340,medium,column,71,3.729681494899866e-09
340,medium,column,72,3.727850686283655e-09
340,medium,column,73,3.725868831102916e-09
340,medium,column,74,3.7237362924742834e-09
340,medium,column,75,3.721453460726505e-09
340,medium,column,76,3.719020753242113e-09
340,medium,column,77,3.7164386142883664e-09
340,medium,column,78,3.7137075148376164e-09
340,medium,column,79,3.7108279523771705e-09
340,medium,column,80,3.707800450708828e-09
340,medium,column,81,3.704625559738216e-09
340,medium,column,82,3.7013038552540714e-09
340,medium,column,83,3.6978359386976106e-09
340,medium,column,84,3.694222436922195e-09
340,medium,column,85,3.6904640019433758e-09
340,medium,column,86,3.6865613106795892e-09
340,medium,column,87,3.682515064683607e-09
340,medium,column,88,3.678325989864943e-09
340,medium,column,89,3.6739948362034462e-09
340,medium,column,90,3.669522377454212e-09
340,medium,column,91,3.6649094108440782e-09
340,medium,column,92,3.6601567567598504e-09
340,medium,column,93,3.6552652584285073e-09
340,medium,column,94,3.6502357815896015e-09
340,medium,column,95,3.6450692141600395e-09
340,medium,column,96,3.639766465891504e-09
340,medium,column,97,3.6343284680207344e-09
340,medium,column,98,3.6287561729128697e-09
340,medium,column,99,3.623050553698134e-09
340,medium,column,100,3.6172126039020613e-09
340,medium,column,101,3.6112433370695237e-09
340,medium,column,102,3.605143786382811e-09
340,medium,column,103,3.5989150042739586e-09
340,medium,column,104,3.5925580620316527e-09
340,medium,column,105,3.586074049402891e-09
340,medium,column,106,3.5794640741896807e-09
340,medium,column,107,3.572729261841031e-09
340,medium,column,108,3.5658707550404735e-09
340,medium,column,109,3.5588897132893996e-09
340,medium,column,110,3.551787312486422e-09
340,medium,column,111,3.54456474450308e-09
340,medium,column,112,3.537223216756063e-09
340,medium,column,113,3.529763951776323e-09
340,medium,column,114,3.5221881867751907e-09
340,medium,column,115,3.5144971732079e-09
340,medium,column,116,3.50669217633465e-09
340,medium,column,117,3.498774474779543e-09
340,medium,column,118,3.490745360087625e-09
340,medium,column,119,3.4826061362802697e-09
380,medium,row,0,5.109348122241038e-09
380,medium,row,1,5.1249176576547226e-09
380,medium,row,2,5.140360036246338e-09
380,medium,row,3,5.155672996997495e-09
380,medium,row,4,5.170854284480872e-09
380,medium,row,5,5.185901649522917e-09
380,medium,row,6,5.200812849871012e-09
380,medium,row,7,5.215585650864794e-09
380,medium,row,8,5.230217826111353e-09
380,medium,row,9,5.24470715816397e-09
380,medium,row,10,5.259051439204098e-09
380,medium,row,11,5.273248471726235e-09
380,medium,row,12,5.287296069225408e-09
380,medium,row,13,5.301192056886871e-09
380,medium,row,14,5.314934272277729e-09
380,medium,row,15,5.328520566040097e-09
380,medium,row,16,5.341948802585495e-09
380,medium,row,17,5.355216860790041e-09
380,medium,row,18,5.368322634690196e-09
380,medium,row,19,5.381264034178562e-09
380,medium,row,20,5.394038985699459e-09
380,medium,row,21,5.406645432943907e-09
380,medium,row,22,5.419081337543533e-09
380,medium,row,23,5.431344679763162e-09
380,medium,row,24,5.443433459191587e-09
380,medium,row,25,5.4553456954302275e-09
380,medium,row,26,5.467079428779199e-09
380,medium,row,27,5.478632720920457e-09
380,medium,row,28,5.49000365559764e-09
380,medium,row,29,5.501190339292117e-09
380,medium,row,30,5.512190901894997e-09
380,medium,row,31,5.523003497374516e-09
380,medium,row,32,5.533626304438597e-09
380,medium,row,33,5.544057527192023e-09
380,medium,row,34,5.554295395787937e-09
380,medium,row,35,5.564338167073198e-09
380,medium,row,36,5.574184125227244e-09
380,medium,row,37,5.583831582394038e-09
380,medium,row,38,5.5932788793067225e-09
380,medium,row,39,5.60252438590459e-09
380,medium,row,40,5.6115665019419215e-09
380,medium,row,41,5.620403657588444e-09
380,medium,row,42,5.629034314020856e-09
380,medium,row,43,5.637456964005161e-09
380,medium,row,44,5.6456701324693905e-09
380,medium,row,45,5.653672377066325e-09
380,medium,row,46,5.661462288725905e-09
380,medium,row,47,5.669038492196886e-09
380,medium,row,48,5.676399646577453e-09
380,medium,row,49,5.683544445834417e-09
380,medium,row,50,5.69047161931062e-09
380,medium,row,51,5.697179932220251e-09
380,medium,row,52,5.703668186131737e-09
380,medium,row,53,5.709935219437826e-09
380,medium,row,54,5.715979907812635e-09
380,medium,row,55,5.721801164655253e-09
380,medium,row,56,5.727397941519692e-09
380,medium,row,57,5.7327692285308275e-09
380,medium,row,58,5.737914054786025e-09
380,medium,row,59,5.742831488742287e-09
380,medium,row,60,5.747520638588485e-09
380,medium,row,61,5.751980652602585e-09
380,medium,row,62,5.756210719493498e-09
380,medium,row,63,5.760210068727367e-09
380,medium,row,64,5.7639779708380635e-09
380,medium,row,65,5.767513737721671e-09
380,medium,row,66,5.770816722914721e-09
380,medium,row,67,5.773886321856027e-09
380,medium,row,68,5.776721972131929e-09
380,medium,row,69,5.779323153704702e-09
380,medium,row,70,5.7816893891241056e-09
380,medium,row,71,5.783820243721759e-09
380,medium,row,72,5.7857153257883556e-09
380,medium,row,73,5.7873742867334666e-09
380,medium,row,74,5.788796821227927e-09
380,medium,row,75,5.789982667328595e-09
380,medium,row,76,5.790931606585508e-09
380,medium,row,77,5.791643464131251e-09
380,medium,row,78,5.792118108752556e-09
380,medium,row,79,5.792355452944039e-09
380,medium,row,80,5.792355452944039e-09
380,medium,row,81,5.792118108752556e-09
380,medium,row,82,5.791643464131251e-09
380,medium,row,83,5.790931606585508e-09
380,medium,row,84,5.789982667328595e-09
380,medium,row,85,5.788796821227927e-09
380,medium,row,86,5.7873742867334666e-09
380,medium,row,87,5.7857153257883556e-09
380,medium,row,88,5.783820243721759e-09
380,medium,row,89,5.7816893891241056e-09
380,medium,row,90,5.779323153704702e-09
380,medium,row,91,5.776721972131929e-09
380,medium,row,92,5.773886321856027e-09
380,medium,row,93,5.770816722914721e-09
380,medium,row,94,5.767513737721671e-09
380,medium,row,95,5.7639779708380635e-09
380,medium,row,96,5.760210068727367e-09
380,medium,row,97,5.756210719493498e-09
380,medium,row,98,5.751980652602585e-09
380,medium,row,99,5.747520638588485e-09
380,medium,row,100,5.742831488742287e-09
380,medium,row,101,5.737914054786025e-09
380,medium,row,102,5.7327692285308275e-09
380,medium,row,103,5.727397941519692e-09
380,medium,row,104,5.721801164655253e-09
380,medium,row,105,5.715979907812635e-09
380,medium,row,106,5.709935219437826e-09
380,medium,row,107,5.703668186131737e-09
380,medium,row,108,5.697179932220251e-09
380,medium,row,109,5.69047161931062e-09
380,medium,row,110,5.683544445834417e-09
380,medium,row,111,5.676399646577453e-09
380,medium,row,112,5.669038492196886e-09
380,medium,row,113,5.661462288725905e-09
380,medium,row,114,5.653672377066325e-09
380,medium,row,115,5.6456701324693905e-09
380,medium,row,116,5.637456964005161e-09
380,medium,row,117,5.629034314020856e-09
380,medium,row,118,5.620403657588444e-09
380,medium,row,119,5.6115665019419215e-09
380,medium,row,120,5.60252438590459e-09
380,medium,row,121,5.5932788793067225e-09
380,medium,row,122,5.583831582394038e-09
380,medium,row,123,5.574184125227244e-09
380,medium,row,124,5.564338167073198e-09
380,medium,row,125,5.554295395787937e-09
380,medium,row,126,5.544057527192023e-09
380,medium,row,127,5.533626304438597e-09
380,medium,row,128,5.523003497374516e-09
380,medium,row,129,5.512190901894997e-09
380,medium,row,130,5.501190339292117e-09
380,medium,row,131,5.49000365559764e-09
380,medium,row,132,5.478632720920457e-09
380,medium,row,133,5.467079428779199e-09
380,medium,row,134,5.4553456954302275e-09
380,medium,row,135,5.443433459191587e-09
380,medium,row,136,5.431344679763162e-09
380,medium,row,137,5.419081337543533e-09
380,medium,row,138,5.406645432943907e-09
380,medium,row,139,5.394038985699459e-09
380,medium,row,140,5.381264034178562e-09
380,medium,row,141,5.368322634690196e-09
380,medium,row,142,5.355216860790041e-09
380,medium,row,143,5.341948802585495e-09
380,medium,row,144,5.328520566040097e-09
380,medium,row,145,5.314934272277729e-09
380,medium,row,146,5.301192056886871e-09
380,medium,row,147,5.287296069225408e-09
380,medium,row,148,5.273248471726235e-09
380,medium,row,149,5.259051439204098e-09
380,medium,row,150,5.24470715816397e-09
380,medium,row,151,5.230217826111353e-09
380,medium,row,152,5.215585650864794e-09
380,medium,row,153,5.200812849871012e-09
380,medium,row,154,5.185901649522917e-09
380,medium,row,155,5.170854284480872e-09
380,medium,row,156,5.155672996997495e-09
380,medium,row,157,5.140360036246338e-09
380,medium,row,158,5.1249176576547226e-09
380,medium,row,159,5.109348122241038e-09
380,medium,column,0,5.394038985699459e-09
380,medium,column,1,5.406645432943907e-09
380,medium,column,2,5.419081337543533e-09
380,medium,column,3,5.431344679763162e-09
380,medium,column,4,5.443433459191587e-09
380,medium,column,5,5.4553456954302275e-09
380,medium,column,6,5.467079428779199e-09
380,medium,column,7,5.478632720920457e-09
380,medium,column,8,5.49000365559764e-09
380,medium,column,9,5.501190339292117e-09
380,medium,column,10,5.512190901894997e-09
380,medium,column,11,5.523003497374516e-09
380,medium,column,12,5.533626304438597e-09
380,medium,column,13,5.544057527192023e-09
380,medium,column,14,5.554295395787937e-09
380,medium,column,15,5.564338167073198e-09
380,medium,column,16,5.574184125227244e-09
380,medium,column,17,5.583831582394038e-09
380,medium,column,18,5.5932788793067225e-09
380,medium,column,19,5.60252438590459e-09
380,medium,column,20,5.6115665019419215e-09
380,medium,column,21,5.620403657588444e-09
380,medium,column,22,5.629034314020856e-09
380,medium,column,23,5.637456964005161e-09
380,medium,column,24,5.6456701324693905e-09
380,medium,column,25,5.653672377066325e-09
380,medium,column,26,5.661462288725905e-09
380,medium,column,27,5.669038492196886e-09
380,medium,column,28,5.676399646577453e-09
380,medium,column,29,5.683544445834417e-09
380,medium,column,30,5.69047161931062e-09
380,medium,column,31,5.697179932220251e-09
380,medium,column,32,5.703668186131737e-09
380,medium,column,33,5.709935219437826e-09
380,medium,column,34,5.715979907812635e-09
380,medium,column,35,5.721801164655253e-09
380,medium,column,36,5.727397941519692e-09
380,medium,column,37,5.7327692285308275e-09
380,medium,column,38,5.737914054786025e-09
380,medium,column,39,5.742831488742287e-09
380,medium,column,40,5.747520638588485e-09
380,medium,column,41,5.751980652602585e-09
380,medium,column,42,5.756210719493498e-09
380,medium,column,43,5.760210068727367e-09
380,medium,column,44,5.7639779708380635e-09
380,medium,column,45,5.767513737721671e-09
380,medium,column,46,5.770816722914721e-09
380,medium,column,47,5.773886321856027e-09
380,medium,column,48,5.776721972131929e-09
380,medium,column,49,5.779323153704702e-09
380,medium,column,50,5.7816893891241056e-09
380,medium,column,51,5.783820243721759e-09
380,medium,column,52,5.7857153257883556e-09
380,medium,column,53,5.7873742867334666e-09
380,medium,column,54,5.788796821227927e-09
380,medium,column,55,5.789982667328595e-09
380,medium,column,56,5.790931606585508e-09
380,medium,column,57,5.791643464131251e-09
380,medium,column,58,5.792118108752556e-09
380,medium,column,59,5.792355452944039e-09
380,medium,column,60,5.792355452944039e-09
380,medium,column,61,5.792118108752556e-09
380,medium,column,62,5.791643464131251e-09
380,medium,column,63,5.790931606585508e-09
380,medium,column,64,5.789982667328595e-09
380,medium,column,65,5.788796821227927e-09
380,medium,column,66,5.7873742867334666e-09
380,medium,column,67,5.7857153257883556e-09
380,medium,column,68,5.783820243721759e-09
380,medium,column,69,5.7816893891241056e-09
380,medium,column,70,5.779323153704702e-09
380,medium,column,71,5.776721972131929e-09
380,medium,column,72,5.773886321856027e-09
380,medium,column,73,5.770816722914721e-09
380,medium,column,74,5.767513737721671e-09
380,medium,column,75,5.7639779708380635e-09
380,medium,column,76,5.760210068727367e-09
380,medium,column,77,5.756210719493498e-09
380,medium,column,78,5.751980652602585e-09
380,medium,column,79,5.747520638588485e-09
380,medium,column,80,5.742831488742287e-09
380,medium,column,81,5.737914054786025e-09
380,medium,column,82,5.7327692285308275e-09
380,medium,column,83,5.727397941519692e-09
380,medium,column,84,5.721801164655253e-09
380,medium,column,85,5.715979907812635e-09
380,medium,column,86,5.709935219437826e-09
380,medium,column,87,5.703668186131737e-09
380,medium,column,88,5.697179932220251e-09
380,medium,column,89,5.69047161931062e-09
380,medium,column,90,5.683544445834417e-09
380,medium,column,91,5.676399646577453e-09
380,medium,column,92,5.669038492196886e-09
380,medium,column,93,5.661462288725905e-09
380,medium,column,94,5.653672377066325e-09
380,medium,column,95,5.6456701324693905e-09
380,medium,column,96,5.637456964005161e-09
380,medium,column,97,5.629034314020856e-09
380,medium,column,98,5.620403657588444e-09
380,medium,column,99,5.6115665019419215e-09
380,medium,column,100,5.60252438590459e-09
380,medium,column,101,5.5932788793067225e-09
380,medium,column,102,5.583831582394038e-09
380,medium,column,103,5.574184125227244e-09
380,medium,column,104,5.564338167073198e-09
380,medium,column,105,5.554295395787937e-09
380,medium,column,106,5.544057527192023e-09
380,medium,column,107,5.533626304438597e-09
380,medium,column,108,5.523003497374516e-09
380,medium,column,109,5.512190901894997e-09
380,medium,column,110,5.501190339292117e-09
380,medium,column,111,5.49000365559764e-09
380,medium,column,112,5.478632720920457e-09
380,medium,column,113,5.467079428779199e-09
380,medium,column,114,5.4553456954302275e-09
380,medium,column,115,5.443433459191587e-09
380,medium,column,116,5.431344679763162e-09
380,medium,column,117,5.419081337543533e-09
380,medium,column,118,5.406645432943907e-09
380,medium,column,119,5.394038985699459e-09
420,medium,row,0,7.329255177589318e-09
420,medium,row,1,7.351589357080176e-09
420,medium,row,2,7.373741132715548e-09
420,medium,row,3,7.395707261110888e-09
420,medium,row,4,7.417484506901925e-09
420,medium,row,5,7.4390696436952884e-09
420,medium,row,6,7.460459455025546e-09
420,medium,row,7,7.481650735318203e-09
420,medium,row,8,7.502640290858255e-09
420,medium,row,9,7.523424940763825e-09
420,medium,row,10,7.544001517964447e-09
420,medium,row,11,7.564366870183516e-09
420,medium,row,12,7.584517860924454e-09
420,medium,row,13,7.604451370460075e-09
420,medium,row,14,7.624164296824702e-09
420,medium,row,15,7.6436535568085e-09
420,medium,row,16,7.662916086953557e-09
420,medium,row,17,7.68194884455113e-09
420,medium,row,18,7.70074880863968e-09
420,medium,row,19,7.719312981002973e-09
420,medium,row,20,7.737638387167883e-09
420,medium,row,21,7.755722077401316e-09
420,medium,row,22,7.773561127705612e-09
420,medium,row,23,7.79115264081205e-09
420,medium,row,24,7.808493747171751e-09
420,medium,row,25,7.825581605943533e-09
420,medium,row,26,7.84241340597807e-09
420,medium,row,27,7.85898636679785e-09
420,medium,row,28,7.875297739572392e-09
420,medium,row,29,7.89134480808802e-09
420,medium,row,30,7.907124889711856e-09
420,medium,row,31,7.922635336349162e-09
420,medium,row,32,7.937873535393779e-09
420,medium,row,33,7.95283691067082e-09
420,medium,row,34,7.967522923371236e-09
420,medium,row,35,7.98192907297757e-09
420,medium,row,36,7.996052898180386e-09
420,medium,row,37,8.009891977784788e-09
420,medium,row,38,8.023443931606471e-09
