scenario,alpha,window,frame_idx,snr_like,tp,fp,tn,fn,tpr,fpr,precision,f1,iou,detected,target_present,target_center_x,target_center_y,peak_amplitude,raw_peak_reference,background_mean,background_std,center_error_px
moving_diagonal,0.9,3,55,5.576484614817728,100,285,8562,13,0.8849557522123894,0.03221430993557138,0.2597402597402597,0.4016064257028112,0.25125628140703515,0,1,72.0,50.0,9.110702514648438,31.251388549804688,222.9874725341797,1.6337716579437256,12.700516800621434
moving_diagonal,0.9,3,56,5.3832364290365335,97,296,8551,16,0.8584070796460177,0.033457669266417994,0.24681933842239187,0.38339920948616607,0.2371638141809291,0,1,73.0,51.0,8.888595581054688,31.251388549804688,222.98995971679688,1.651162028312683,13.384494090675778
moving_diagonal,0.9,3,57,5.112859450515673,94,286,8561,19,0.831858407079646,0.032327342602011984,0.24736842105263157,0.38133874239350907,0.23558897243107768,0,1,74.0,52.0,8.574111938476562,31.251388549804688,222.99270629882812,1.6769700050354004,13.247016075443073
moving_diagonal,0.9,3,58,4.903772046594034,94,293,8554,19,0.831858407079646,0.03311857126709619,0.24289405684754523,0.37599999999999995,0.2315270935960591,0,1,75.0,53.0,8.3380126953125,31.251388549804688,222.99777221679688,1.7003263235092163,13.52021003148429
moving_diagonal,0.9,3,59,5.4292463260628185,99,290,8557,14,0.8761061946902655,0.03277947326777439,0.2544987146529563,0.39442231075697215,0.2456575682382134,0,1,76.0,53.0,9.011993408203125,31.251388549804688,222.993896484375,1.6598976850509644,13.033079555265363
moving_diagonal,0.9,3,60,5.2613751884714866,93,289,8558,20,0.8230088495575221,0.032666440601333786,0.24345549738219896,0.37575757575757573,0.23134328358208955,0,1,77.0,54.0,8.836273193359375,31.251388549804688,223.00332641601562,1.6794607639312744,13.393608817688463
moving_diagonal,0.9,3,61,5.050233886100611,95,286,8561,18,0.8407079646017699,0.032327342602011984,0.24934383202099739,0.3846153846153847,0.23809523809523808,0,1,78.0,55.0,8.582916259765625,31.251388549804688,223.01072692871094,1.6995086669921875,13.190700191600845
moving_diagonal,0.9,3,62,5.5172623954855755,98,272,8575,15,0.8672566371681416,0.03074488527184356,0.2648648648648649,0.4057971014492754,0.2545454545454545,0,1,79.0,55.0,9.18572998046875,31.251388549804688,223.00619506835938,1.6649072170257568,12.332041798932009
moving_diagonal,0.9,3,63,5.296227086080262,96,271,8576,17,0.8495575221238938,0.03063185260540296,0.2615803814713896,0.39999999999999997,0.25,0,1,80.0,56.0,8.951385498046875,31.251388549804688,223.01004028320312,1.6901438236236572,12.4935947921973
moving_diagonal,0.9,3,64,4.1672509986907915,83,277,8570,30,0.7345132743362832,0.03131004860404657,0.23055555555555557,0.35095137420718814,0.2128205128205128,0,1,82.0,57.0,7.3992156982421875,31.251388549804688,223.02947998046875,1.7755627632141113,13.229492923944257
moving_diagonal,0.9,3,65,4.134989747556257,88,285,8562,25,0.7787610619469026,0.03221430993557138,0.2359249329758713,0.3621399176954732,0.22110552763819097,0,1,83.0,58.0,7.3339996337890625,31.251388549804688,223.02838134765625,1.773643970489502,13.347369626459955
moving_diagonal,0.9,3,66,4.77701732531169,99,285,8562,14,0.8761061946902655,0.03221430993557138,0.2578125,0.3983903420523139,0.24874371859296482,0,1,84.0,58.0,8.188674926757812,31.251388549804688,223.01390075683594,1.7141815423965454,12.863763310993686
moving_diagonal,0.9,3,67,4.781720339232812,96,286,8561,17,0.8495575221238938,0.032327342602011984,0.2513089005235602,0.3878787878787878,0.24060150375939848,0,1,85.0,59.0,8.181427001953125,31.251388549804688,223.00987243652344,1.7109798192977905,13.15490687129171
moving_diagonal,0.9,3,68,4.685130280010978,96,286,8561,17,0.8495575221238938,0.032327342602011984,0.2513089005235602,0.3878787878787878,0.24060150375939848,0,1,86.0,60.0,8.02838134765625,31.251388549804688,223.00828552246094,1.7135876417160034,13.016522079406101
moving_diagonal,0.9,3,69,5.268956403825609,100,292,8555,13,0.8849557522123894,0.03300553860065559,0.25510204081632654,0.39603960396039606,0.24691358024691357,0,1,87.0,60.0,8.7781982421875,31.251388549804688,222.99668884277344,1.6660221815109253,13.038555792786227
moving_diagonal,0.9,3,70,5.165254869629506,96,299,8548,17,0.8495575221238938,0.0337967672657398,0.2430379746835443,0.3779527559055118,0.23300970873786409,0,1,88.0,61.0,8.644149780273438,31.251388549804688,222.99664306640625,1.6735185384750366,13.570317382432814
moving_diagonal,0.9,3,71,5.041833839895244,94,300,8547,19,0.831858407079646,0.0339097999321804,0.23857868020304568,0.3708086785009862,0.22760290556900725,0,1,89.0,62.0,8.478103637695312,31.251388549804688,222.9986114501953,1.6815515756607056,13.68546229298042
moving_diagonal,0.9,3,72,4.861744763185965,95,295,8552,18,0.8407079646017699,0.03334463659997739,0.24358974358974358,0.37773359840954274,0.23284313725490197,0,1,90.0,63.0,8.244155883789062,31.251388549804688,223.00198364257812,1.695719599723816,13.372512702909676
moving_diagonal,0.9,3,73,5.435696615009282,98,292,8555,15,0.8672566371681416,0.03300553860065559,0.2512820512820513,0.38966202783300197,0.2419753086419753,0,1,91.0,63.0,8.973159790039062,31.251388549804688,222.99609375,1.6507837772369385,13.174677861417969
moving_diagonal,0.9,3,74,5.275821874975829,94,292,8555,19,0.831858407079646,0.03300553860065559,0.24352331606217617,0.3767535070140281,0.23209876543209876,0,1,92.0,64.0,8.781906127929688,31.251388549804688,223.00062561035156,1.6645569801330566,13.300586761652555
moving_diagonal,0.9,3,75,5.020149246869826,94,289,8558,19,0.831858407079646,0.032666440601333786,0.2454308093994778,0.3790322580645161,0.23383084577114427,0,1,93.0,65.0,8.461456298828125,31.251388549804688,223.00698852539062,1.6854989528656006,13.044259427812285
moving_diagonal,0.9,3,76,5.5160582721004126,97,288,8559,16,0.8584070796460177,0.03255340793489318,0.2519480519480519,0.38955823293172687,0.24189526184538654,0,1,94.0,65.0,9.0914306640625,31.251388549804688,223.00025939941406,1.6481752395629883,12.666548484001256
moving_diagonal,0.9,3,77,5.231963490275146,95,286,8561,18,0.8407079646017699,0.032327342602011984,0.24934383202099739,0.3846153846153847,0.23809523809523808,0,1,95.0,66.0,8.762664794921875,31.251388549804688,223.0054168701172,1.6748329401016235,12.990468888727928
moving_diagonal,0.9,3,78,5.0457985632582005,95,289,8558,18,0.8407079646017699,0.032666440601333786,0.24739583333333334,0.3822937625754528,0.236318407960199,0,1,96.0,67.0,8.518722534179688,31.251388549804688,223.0076904296875,1.6882803440093994,13.128054631727753
moving_diagonal,0.9,3,79,3.9990448927480613,82,306,8541,31,0.7256637168141593,0.03458799593082401,0.211340206185567,0.3273453093812375,0.1957040572792363,0,1,98.0,68.0,7.043731689453125,31.251388549804688,223.02435302734375,1.7613534927368164,14.45156619323135
moving_diagonal,0.9,5,0,9.72529860108784,113,0,8847,0,1.0,0.0,1.0,1.0,1.0,1,1,14.0,12.0,30.977447509765625,31.251388549804688,222.70396423339844,3.185243844985962,0.0
moving_diagonal,0.9,5,1,8.57234039126999,100,13,8834,13,0.8849557522123894,0.0014694246637278173,0.8849557522123894,0.8849557522123894,0.7936507936507936,1,1,15.0,12.0,27.668548583984375,31.251388549804688,222.7442626953125,3.227653980255127,1.0
moving_diagonal,0.9,5,2,7.298773005112243,86,27,8820,27,0.7610619469026548,0.003051881993896236,0.7610619469026548,0.7610619469026548,0.6142857142857143,1,1,16.0,13.0,24.008819580078125,31.251388549804688,222.79220581054688,3.2894322872161865,2.23606797749979
moving_diagonal,0.9,5,3,5.926504080098927,71,43,8804,42,0.6283185840707964,0.0048604046569458575,0.6228070175438597,0.6255506607929515,0.4551282051282051,1,1,17.0,14.0,20.01806640625,31.251388549804688,222.84388732910156,3.3777191638946533,3.5717592073131366
moving_diagonal,0.9,5,4,5.244121643724864,62,52,8795,51,0.5486725663716814,0.005877698654911269,0.543859649122807,0.5462555066079297,0.37575757575757573,1,1,18.0,14.0,17.753372192382812,31.251388549804688,222.87278747558594,3.385385274887085,4.433080269646765
moving_diagonal,0.9,5,5,4.276032232492333,55,68,8779,58,0.48672566371681414,0.00768622131796089,0.44715447154471544,0.46610169491525427,0.30386740331491713,1,1,19.0,15.0,14.31610107421875,31.251388549804688,222.9176483154297,3.347987174987793,5.375828373620581
moving_diagonal,0.9,5,6,3.4075351192758276,55,84,8763,58,0.48672566371681414,0.009494743981010512,0.39568345323741005,0.4365079365079365,0.27918781725888325,0,1,20.0,16.0,11.324142456054688,31.251388549804688,222.95819091796875,3.3232650756835938,6.018182342718746
moving_diagonal,0.9,5,7,3.3507253080278336,62,94,8753,51,0.5486725663716814,0.010625070645416526,0.3974358974358974,0.46096654275092935,0.2995169082125604,0,1,21.0,16.0,10.639251708984375,31.251388549804688,222.96905517578125,3.175208568572998,6.200358412579425
moving_diagonal,0.9,5,8,2.8320904554200097,63,110,8737,50,0.5575221238938053,0.012433593308466146,0.36416184971098264,0.4405594405594405,0.2825112107623318,0,1,22.0,17.0,8.767623901367188,31.251388549804688,222.99490356445312,3.095813512802124,6.8377422811059025
moving_diagonal,0.9,5,9,2.398367502475624,67,126,8721,46,0.5929203539823009,0.014242115971515769,0.3471502590673575,0.43790849673202614,0.2803347280334728,0,1,23.0,18.0,7.2567596435546875,31.251388549804688,223.0159149169922,3.025707960128784,7.345295628880274
moving_diagonal,0.9,5,10,2.2681878137135087,62,143,8704,51,0.5486725663716814,0.016163671301005992,0.3024390243902439,0.38993710691823896,0.2421875,0,1,24.0,19.0,6.5634613037109375,31.251388549804688,223.02700805664062,2.893702745437622,8.234198358406964
moving_diagonal,0.9,5,11,2.633516454495892,71,154,8693,42,0.6283185840707964,0.017407030631852605,0.31555555555555553,0.4201183431952663,0.26591760299625467,0,1,25.0,19.0,7.1207427978515625,31.251388549804688,223.0211639404297,2.7038915157318115,8.210703042032664
moving_diagonal,0.9,5,12,2.7024707984785636,71,169,8678,42,0.6283185840707964,0.019102520628461624,0.29583333333333334,0.40226628895184136,0.25177304964539005,0,1,26.0,20.0,6.9246368408203125,31.251388549804688,223.02413940429688,2.56233549118042,8.92873890715941
moving_diagonal,0.9,5,13,2.728751115628246,71,185,8662,42,0.6283185840707964,0.020911043291511246,0.27734375,0.38482384823848237,0.23825503355704697,0,1,27.0,21.0,6.6501617431640625,31.251388549804688,223.02700805664062,2.4370715618133545,9.652564274342467
moving_diagonal,0.9,5,14,3.1855931022466337,78,195,8652,35,0.6902654867256637,0.02204136995591726,0.2857142857142857,0.40414507772020725,0.2532467532467532,0,1,28.0,21.0,7.3144073486328125,31.251388549804688,223.0188446044922,2.2960896492004395,9.756099270900783
moving_diagonal,0.9,5,15,3.174593491059917,77,210,8637,36,0.6814159292035398,0.02373685995252628,0.2682926829268293,0.385,0.23839009287925697,0,1,29.0,22.0,7.0370330810546875,31.251388549804688,223.02125549316406,2.21667218208313,10.5020248095528
moving_diagonal,0.9,5,16,2.6726144685877,67,236,8611,46,0.5929203539823009,0.026675709279981915,0.22112211221122113,0.32211538461538464,0.19197707736389685,0,1,31.0,23.0,5.8611297607421875,31.251388549804688,223.03494262695312,2.1930322647094727,12.057045169689022
moving_diagonal,0.9,5,17,2.678741157426867,76,253,8594,37,0.672566371681416,0.028597264609472137,0.23100303951367782,0.3438914027149321,0.20765027322404372,0,1,32.0,24.0,5.7130584716796875,31.251388549804688,223.03668212890625,2.132740020751953,12.323569424312293
moving_diagonal,0.9,5,18,3.1062888938788173,83,264,8583,30,0.7345132743362832,0.029840623940318754,0.23919308357348704,0.36086956521739133,0.22015915119363394,0,1,33.0,24.0,6.3589019775390625,31.251388549804688,223.02981567382812,2.0471057891845703,12.429020962418143
moving_diagonal,0.9,5,19,3.128753688463493,84,279,8568,29,0.7433628318584071,0.03153611393692777,0.23140495867768596,0.35294117647058826,0.21428571428571427,0,1,34.0,25.0,6.24224853515625,31.251388549804688,223.0334014892578,1.995123028755188,13.045924799543437
moving_diagonal,0.9,5,20,3.171869345279276,78,295,8552,35,0.6902654867256637,0.03334463659997739,0.20911528150134048,0.32098765432098764,0.19117647058823528,0,1,35.0,26.0,6.1977691650390625,31.251388549804688,223.03582763671875,1.9539799690246582,13.948124091560969
moving_diagonal,0.9,5,21,3.697057936914518,89,304,8543,24,0.7876106194690266,0.034361930597942805,0.22646310432569974,0.3517786561264822,0.21342925659472423,0,1,36.0,26.0,6.960662841796875,31.251388549804688,223.02955627441406,1.882757306098938,13.894628911838055
moving_diagonal,0.9,5,22,3.7059955046253705,84,322,8525,29,0.7433628318584071,0.03639651859387363,0.20689655172413793,0.3236994219653179,0.19310344827586207,0,1,37.0,27.0,6.8972320556640625,31.251388549804688,223.0334930419922,1.8611010313034058,14.766169467125824
moving_diagonal,0.9,5,23,3.7264745855750694,82,338,8509,31,0.7256637168141593,0.03820504125692325,0.19523809523809524,0.30769230769230765,0.18181818181818182,0,1,38.0,28.0,6.85125732421875,31.251388549804688,223.03590393066406,1.8385359048843384,15.43312836877752
moving_diagonal,0.9,5,24,3.6226505536029867,83,347,8500,30,0.7345132743362832,0.03922233525488866,0.1930232558139535,0.30570902394106814,0.18043478260869567,0,1,39.0,29.0,6.630859375,31.251388549804688,223.03924560546875,1.8303889036178589,15.88249169542932
moving_diagonal,0.9,5,25,4.051997449672769,87,347,8500,26,0.7699115044247787,0.03922233525488866,0.20046082949308755,0.3180987202925046,0.1891304347826087,0,1,40.0,29.0,7.2457427978515625,31.251388549804688,223.033203125,1.7881903648376465,15.855374638422045
moving_diagonal,0.9,5,26,3.8441525679954442,89,352,8495,24,0.7876106194690266,0.03978749858709167,0.2018140589569161,0.3212996389891697,0.1913978494623656,0,1,41.0,30.0,6.91754150390625,31.251388549804688,223.03775024414062,1.799497127532959,16.193466951929143
moving_diagonal,0.9,5,27,3.701795362900896,83,356,8491,30,0.7345132743362832,0.04023962925285408,0.18906605922551253,0.3007246376811594,0.17697228144989338,0,1,42.0,31.0,6.6827545166015625,31.251388549804688,223.0399932861328,1.8052738904953003,16.664202905952976
moving_diagonal,0.9,5,28,4.139144382901822,88,346,8501,25,0.7787610619469026,0.03910930258844806,0.20276497695852536,0.3217550274223035,0.19172113289760348,0,1,43.0,31.0,7.301544189453125,31.251388549804688,223.03257751464844,1.7640225887298584,16.032750478236284
moving_diagonal,0.9,5,29,3.979612885546142,88,342,8505,25,0.7787610619469026,0.038657171922685654,0.20465116279069767,0.3241252302025783,0.1934065934065934,0,1,44.0,32.0,7.063262939453125,31.251388549804688,223.035400390625,1.7748618125915527,16.014198169006594
moving_diagonal,0.9,5,30,3.822676740946171,83,342,8505,30,0.7345132743362832,0.038657171922685654,0.1952941176470588,0.3085501858736059,0.1824175824175824,0,1,45.0,33.0,6.8079376220703125,31.251388549804688,223.037353515625,1.7809346914291382,16.458897699870718
moving_diagonal,0.9,5,31,4.2317363139280015,91,337,8510,22,0.8053097345132744,0.03809200859048265,0.21261682242990654,0.33641404805914965,0.20222222222222222,0,1,46.0,33.0,7.3937835693359375,31.251388549804688,223.02919006347656,1.7472221851348877,15.941915466729908
moving_diagonal,0.9,5,32,3.288164352927032,78,344,8503,35,0.6902654867256637,0.03888323725556686,0.1848341232227488,0.29158878504672897,0.17067833698030635,0,1,48.0,34.0,5.9664764404296875,31.251388549804688,223.04666137695312,1.8145310878753662,16.94300284976841
moving_diagonal,0.9,5,33,3.210334607191346,73,339,8508,40,0.6460176991150443,0.03831807392336385,0.17718446601941748,0.2780952380952381,0.16150442477876106,0,1,49.0,35.0,5.83740234375,31.251388549804688,223.04660034179688,1.818315863609314,16.835694887617468
moving_diagonal,0.9,5,34,3.2027142002269544,83,332,8515,30,0.7345132743362832,0.037526845258279644,0.2,0.31439393939393945,0.18651685393258427,0,1,50.0,36.0,5.8084564208984375,31.251388549804688,223.04696655273438,1.8136043548583984,15.931202431579136
moving_diagonal,0.9,5,35,3.66783614151455,89,314,8533,24,0.7876106194690266,0.035492257262348816,0.22084367245657568,0.3449612403100775,0.20843091334894615,0,1,51.0,36.0,6.5008544921875,31.251388549804688,223.0390167236328,1.7723950147628784,14.538583299259683
moving_diagonal,0.9,5,36,3.6377707867914637,87,313,8534,26,0.7699115044247787,0.03537922459590822,0.2175,0.3391812865497076,0.20422535211267606,0,1,52.0,37.0,6.4444427490234375,31.251388549804688,223.04071044921875,1.7715362310409546,14.63996435275715
moving_diagonal,0.9,5,37,3.6187562448508848,84,319,8528,29,0.7433628318584071,0.036057420594551824,0.20843672456575682,0.32558139534883723,0.19444444444444445,0,1,53.0,38.0,6.3975982666015625,31.251388549804688,223.04173278808594,1.767899751663208,15.007591869768268
moving_diagonal,0.9,5,38,4.091131155759957,88,305,8542,25,0.7787610619469026,0.03447496326438341,0.22391857506361323,0.3478260869565217,0.21052631578947367,0,1,54.0,38.0,7.0787811279296875,31.251388549804688,223.03419494628906,1.7302747964859009,14.135195576644499
moving_diagonal,0.9,5,39,3.9669084250585187,89,314,8533,24,0.7876106194690266,0.035492257262348816,0.22084367245657568,0.3449612403100775,0.20843091334894615,0,1,55.0,39.0,6.9014129638671875,31.251388549804688,223.03549194335938,1.7397459745407104,14.443008986790257
moving_diagonal,0.9,5,40,3.895457439728959,84,316,8531,29,0.7433628318584071,0.03571832259523002,0.21,0.32748538011695905,0.1958041958041958,0,1,56.0,40.0,6.786865234375,31.251388549804688,223.0350341796875,1.7422511577606201,14.827741314846303
moving_diagonal,0.9,5,41,3.789238898884334,86,319,8528,27,0.7610619469026548,0.036057420594551824,0.2123456790123457,0.3320463320463321,0.19907407407407407,0,1,57.0,41.0,6.63616943359375,31.251388549804688,223.03392028808594,1.7513198852539062,14.646341863420567
moving_diagonal,0.9,5,42,4.195283055979842,91,307,8540,22,0.8053097345132744,0.03470102859726461,0.228643216080402,0.3561643835616438,0.21666666666666667,0,1,58.0,41.0,7.2337646484375,31.251388549804688,223.02276611328125,1.7242614030838013,14.019409305560504
moving_diagonal,0.9,5,43,3.980940519465425,87,308,8539,26,0.7699115044247787,0.03481406126370521,0.22025316455696203,0.3425196850393701,0.20665083135391923,0,1,59.0,42.0,6.9493560791015625,31.251388549804688,223.02357482910156,1.7456568479537964,14.196848972567114
moving_diagonal,0.9,5,44,3.82556067290576,82,307,8540,31,0.7256637168141593,0.03470102859726461,0.21079691516709512,0.3266932270916335,0.19523809523809524,0,1,60.0,43.0,6.72882080078125,31.251388549804688,223.02505493164062,1.7589110136032104,14.440923173116202
moving_diagonal,0.9,5,45,4.2508063347753255,86,307,8540,27,0.7610619469026548,0.03470102859726461,0.21882951653944022,0.3399209486166008,0.20476190476190476,0,1,61.0,43.0,7.35906982421875,31.251388549804688,223.0160369873047,1.731217384338379,14.316866873199631
moving_diagonal,0.9,5,46,4.021154780722551,87,311,8536,26,0.7699115044247787,0.03515315926302701,0.2185929648241206,0.3405088062622309,0.20518867924528303,0,1,62.0,44.0,7.0595550537109375,31.251388549804688,223.01901245117188,1.7556039094924927,14.407742611015586
moving_diagonal,0.9,5,47,3.8420586779080597,86,307,8540,27,0.7610619469026548,0.03470102859726461,0.21882951653944022,0.3399209486166008,0.20476190476190476,0,1,63.0,45.0,6.8065948486328125,31.251388549804688,223.0224609375,1.7716009616851807,14.239666138380706
moving_diagonal,0.9,5,48,2.975377990648912,73,321,8526,40,0.6460176991150443,0.03628348592743303,0.18527918781725888,0.28796844181459563,0.16820276497695852,0,1,65.0,46.0,5.4576873779296875,31.251388549804688,223.03810119628906,1.834283709526062,15.438936921765066
moving_diagonal,0.9,5,49,3.3717351566256384,79,311,8536,34,0.6991150442477876,0.03515315926302701,0.20256410256410257,0.31411530815109345,0.18632075471698112,0,1,66.0,46.0,6.0723876953125,31.251388549804688,223.02903747558594,1.8009681701660156,14.766446496815908
moving_diagonal,0.9,5,50,3.345683909943495,86,300,8547,27,0.7610619469026548,0.0339097999321804,0.22279792746113988,0.34468937875751504,0.20823244552058112,0,1,67.0,47.0,6.018157958984375,31.251388549804688,223.029052734375,1.7987825870513916,14.18825637524346
moving_diagonal,0.9,5,51,3.372205623682962,83,310,8537,30,0.7345132743362832,0.03504012659658641,0.21119592875318066,0.3280632411067194,0.19621749408983452,0,1,68.0,48.0,6.04315185546875,31.251388549804688,223.02915954589844,1.7920472621917725,14.64410369617232
moving_diagonal,0.9,5,52,3.8535950540414325,93,298,8549,20,0.8230088495575221,0.0336837345992992,0.23785166240409208,0.36904761904761907,0.22627737226277372,0,1,69.0,48.0,6.7354888916015625,31.251388549804688,223.01971435546875,1.7478455305099487,13.682647893689884
moving_diagonal,0.9,5,53,3.8363179478811453,86,311,8536,27,0.7610619469026548,0.03515315926302701,0.21662468513853905,0.33725490196078434,0.2028301886792453,0,1,70.0,49.0,6.7039031982421875,31.251388549804688,223.02015686035156,1.747483730316162,14.572657263316897
moving_diagonal,0.9,5,54,3.807015536403401,85,306,8541,28,0.7522123893805309,0.03458799593082401,0.21739130434782608,0.33730158730158727,0.20286396181384247,0,1,71.0,50.0,6.6473388671875,31.251388549804688,223.0205841064453,1.7460761070251465,14.285093378472522
moving_diagonal,0.9,5,55,4.260277646347206,88,308,8539,25,0.7787610619469026,0.03481406126370521,0.2222222222222222,0.3457760314341846,0.20902612826603326,0,1,72.0,50.0,7.29461669921875,31.251388549804688,223.0117950439453,1.7122397422790527,14.098578024250783
moving_diagonal,0.9,5,56,4.098265340216122,90,309,8538,23,0.7964601769911505,0.034927093930145814,0.22556390977443608,0.3515625,0.2132701421800948,0,1,73.0,51.0,7.0785675048828125,31.251388549804688,223.01300048828125,1.7272106409072876,14.075115896751544
moving_diagonal,0.9,5,57,3.904028350847472,81,310,8537,32,0.7168141592920354,0.03504012659658641,0.2071611253196931,0.32142857142857145,0.19148936170212766,0,1,74.0,52.0,6.8173370361328125,31.251388549804688,223.0154571533203,1.7462314367294312,14.486739938828391
moving_diagonal,0.9,5,58,3.728381312314189,83,310,8537,30,0.7345132743362832,0.03504012659658641,0.21119592875318066,0.3280632411067194,0.19621749408983452,0,1,75.0,53.0,6.5848388671875,31.251388549804688,223.0196990966797,1.7661387920379639,14.580075625160015
moving_diagonal,0.9,5,59,4.112147006661169,93,307,8540,20,0.8230088495575221,0.03470102859726461,0.2325,0.3625730994152047,0.22142857142857142,0,1,76.0,53.0,7.1530303955078125,31.251388549804688,223.01502990722656,1.7394880056381226,14.013772689750606
moving_diagonal,0.9,5,60,3.9668093201286494,86,306,8541,27,0.7610619469026548,0.03458799593082401,0.2193877551020408,0.3405940594059406,0.2052505966587112,0,1,77.0,54.0,6.9737548828125,31.251388549804688,223.02093505859375,1.7580262422561646,14.440272917594406
moving_diagonal,0.9,5,61,3.8318025638526607,86,311,8536,27,0.7610619469026548,0.03515315926302701,0.21662468513853905,0.33725490196078434,0.2028301886792453,0,1,78.0,55.0,6.7864837646484375,31.251388549804688,223.0272979736328,1.7710943222045898,14.537646497358606
moving_diagonal,0.9,5,62,4.218810069000376,89,301,8546,24,0.7876106194690266,0.034022832598621,0.2282051282051282,0.3538767395626243,0.21497584541062803,0,1,79.0,55.0,7.3551483154296875,31.251388549804688,223.0252227783203,1.743417739868164,14.110103812013527
moving_diagonal,0.9,5,63,4.021477998875178,88,300,8547,25,0.7787610619469026,0.0339097999321804,0.2268041237113402,0.35129740518962077,0.21307506053268765,0,1,80.0,56.0,7.1021728515625,31.251388549804688,223.0313262939453,1.7660603523254395,13.918287970728851
moving_diagonal,0.9,5,64,3.119094483775652,76,304,8543,37,0.672566371681416,0.034361930597942805,0.2,0.30831643002028397,0.18225419664268586,0,1,82.0,57.0,5.72174072265625,31.251388549804688,223.0498809814453,1.8344236612319946,14.79590256412162
moving_diagonal,0.9,5,65,3.0468193967054087,72,296,8551,41,0.6371681415929203,0.033457669266417994,0.1956521739130435,0.2993762993762994,0.17603911980440098,0,1,83.0,58.0,5.6007080078125,31.251388549804688,223.051025390625,1.838214635848999,14.631402291318391
moving_diagonal,0.9,5,66,3.485892568819768,86,299,8548,27,0.7610619469026548,0.0337967672657398,0.22337662337662337,0.3453815261044177,0.2087378640776699,0,1,84.0,58.0,6.2790374755859375,31.251388549804688,223.04063415527344,1.8012710809707642,14.075121205058545
moving_diagonal,0.9,5,67,3.4927607280112563,89,303,8544,24,0.7876106194690266,0.0342488979315022,0.22704081632653061,0.35247524752475246,0.21394230769230768,0,1,85.0,59.0,6.2790985107421875,31.251388549804688,223.03746032714844,1.7977465391159058,14.011029933891843
moving_diagonal,0.9,5,68,3.4688552003578836,86,313,8534,27,0.7610619469026548,0.03537922459590822,0.21553884711779447,0.33593749999999994,0.20187793427230047,0,1,86.0,60.0,6.20989990234375,31.251388549804688,223.03529357910156,1.790187120437622,14.595937162430257
moving_diagonal,0.9,5,69,3.961757800173997,88,306,8541,25,0.7787610619469026,0.03458799593082401,0.2233502538071066,0.34714003944773175,0.2100238663484487,0,1,87.0,60.0,6.9252471923828125,31.251388549804688,223.0232391357422,1.7480238676071167,14.22801846964369
moving_diagonal,0.9,5,70,3.8708731501806555,86,312,8535,27,0.7610619469026548,0.035266191929467616,0.21608040201005024,0.33659491193737767,0.2023529411764706,0,1,88.0,61.0,6.78173828125,31.251388549804688,223.02198791503906,1.751991868019104,14.496045363426044
moving_diagonal,0.9,5,71,3.8090890414655956,82,320,8527,31,0.7256637168141593,0.03617045326099243,0.20398009950248755,0.31844660194174756,0.18937644341801385,0,1,89.0,62.0,6.6794891357421875,31.251388549804688,223.0223846435547,1.753566026687622,15.038680398262542
moving_diagonal,0.9,5,72,3.684676946528486,84,322,8525,29,0.7433628318584071,0.03639651859387363,0.20689655172413793,0.3236994219653179,0.19310344827586207,0,1,90.0,63.0,6.4961395263671875,31.251388549804688,223.02438354492188,1.7630146741867065,14.942195723386419
moving_diagonal,0.9,5,73,4.1157297486851085,90,313,8534,23,0.7964601769911505,0.03537922459590822,0.22332506203473945,0.3488372093023256,0.2112676056338028,0,1,91.0,63.0,7.1242828369140625,31.251388549804688,223.0175018310547,1.7309889793395996,14.271811549947508
moving_diagonal,0.9,5,74,3.97688835251417,90,310,8537,23,0.7964601769911505,0.03504012659658641,0.225,0.3508771929824561,0.2127659574468085,0,1,92.0,64.0,6.9326324462890625,31.251388549804688,223.02157592773438,1.7432303428649902,14.246789989327427
moving_diagonal,0.9,5,75,3.799096561978544,80,311,8536,33,0.7079646017699115,0.03515315926302701,0.20460358056265984,0.31746031746031744,0.18867924528301888,0,1,93.0,65.0,6.682342529296875,31.251388549804688,223.02687072753906,1.7589293718338013,14.809260348985676
moving_diagonal,0.9,5,76,4.204533145457405,86,304,8543,27,0.7610619469026548,0.034361930597942805,0.2205128205128205,0.341948310139165,0.20623501199040767,0,1,94.0,65.0,7.272125244140625,31.251388549804688,223.02127075195312,1.7295916080474854,14.074029173371517
moving_diagonal,0.9,5,77,3.969616271672299,86,304,8543,27,0.7610619469026548,0.034361930597942805,0.2205128205128205,0.341948310139165,0.20623501199040767,0,1,95.0,66.0,6.9518890380859375,31.251388549804688,223.02732849121094,1.751274824142456,13.918830159341777
moving_diagonal,0.9,5,78,3.8354056813989144,83,307,8540,30,0.7345132743362832,0.03470102859726461,0.2128205128205128,0.33001988071570576,0.1976190476190476,0,1,96.0,67.0,6.754974365234375,31.251388549804688,223.02947998046875,1.761215090751648,14.282153707684088
moving_diagonal,0.9,5,79,2.9745024963985216,72,321,8526,41,0.6371681415929203,0.03628348592743303,0.183206106870229,0.2845849802371542,0.16589861751152074,0,1,98.0,68.0,5.41534423828125,31.251388549804688,223.0457763671875,1.820588231086731,15.430765833512703
moving_diagonal,0.9,10,0,9.72529860108784,113,0,8847,0,1.0,0.0,1.0,1.0,1.0,1,1,14.0,12.0,30.977447509765625,31.251388549804688,222.70396423339844,3.185243844985962,0.0
