row,col,coef_a,coef_b
5,83,1.0555015199687638,-229.3095158411422
5,84,1.0618984988776654,48.38333859427613
5,85,1.0618984988776654,-1.5258908529739446
5,86,1.0683734897244803,-42.33128316960228
5,87,1.0749279283117472,-139.53360741876836
5,88,1.0815632858939184,10.823595393232946
5,89,1.0815632858939184,-138.43213806012778
5,90,1.0882810702783527,-93.78574304117768
5,91,1.0882810702783527,97.75172532781231
5,92,1.0950828269675923,-9.1582863136573
5,93,1.101970140344747,24.741070128697974
5,94,1.108944634903891,-9.685035015236625
5,95,1.108944634903891,-100.61849507735582
6,0,1.1160079765274826,-4.373402114295783
6,1,1.101970140344747,-125.12686895818757
6,2,1.101970140344747,58.90214447938502
6,3,1.0882810702783527,34.63142325166777
6,4,1.0882810702783527,-129.69901836036343
6,5,1.0815632858939184,0.007962534293592735
6,6,1.0815632858939184,36.781114254686855
6,7,1.0749279283117472,-81.487499289934
6,8,1.0683734897244803,114.71961981989621
6,9,1.0618984988776654,-64.17790228675638
6,10,1.0618984988776654,-88.60156776094263
6,11,1.0555015199687638,-113.20434864457832
6,12,1.0555015199687638,106.33996750892463
6,13,1.0491811515857172,-100.79114514027484
6,14,1.0491811515857172,54.48766529441129
6,15,1.0429360256834213,87.73047047233247
6,16,1.0429360256834213,-47.851212866512164
6,17,1.0367648065965371,-39.081910544049755
6,18,1.0306661900871457,-25.262445533769
6,19,1.0306661900871457,105.63216060729859
6,20,1.0246389024258173,-151.98014132553584
6,21,1.0186816995047372,99.68785327842387
6,22,1.0186816995047372,-122.38475721360889
6,23,1.0186816995047372,-197.76720297695942
6,24,1.0127933659815884,-22.23598065189452
6,25,1.0127933659815884,-0.9673199662812542
6,26,1.0069727144529586,-72.27030119199648
6,27,1.0069727144529586,-123.6259096290974
6,28,1.0069727144529586,13.322379536505075
6,29,1.0012185846560844,115.55600363756614
6,30,1.0012185846560844,-4.5902265211638795
6,31,0.9955298426978113,25.48615221222661
6,32,0.9955298426978113,25.48615221222661
6,33,0.9955298426978113,-88.99977969802173
6,34,0.9955298426978113,130.01678569549685
6,35,0.989905380309688,-40.79813703180568
6,36,0.9955298426978113,-103.93272733848904
6,37,0.9843441141281729,-83.69774435601312
6,38,0.989905380309688,-70.4952984410963
6,39,0.989905380309688,142.3343583254866
6,40,0.9843441141281729,91.5155079588016
6,41,0.989905380309688,-122.96028359750967
6,42,0.9843441141281729,-77.79167967124415
6,43,0.9843441141281729,67.89124921972541
6,44,0.9843441141281729,116.12411081200591
6,45,0.9843441141281729,-75.82299144298779
6,46,0.9788449849989652,110.7624599110285
6,47,0.9843441141281729,131.87361663805675
6,48,0.9843441141281729,-57.120453274552446
6,49,0.9843441141281729,23.59576408395768
6,50,0.9843441141281729,-39.402259220245384
6,51,0.9788449849989652,-58.577722493792606
6,52,0.9843441141281729,4.893225915522512
6,53,0.9843441141281729,59.0321521925718
6,54,0.9843441141281729,-88.61946492665415
6,55,0.989905380309688,-38.81832627118628
6,56,0.9843441141281729,-17.746688709425573
6,57,0.989905380309688,-20.010124045302156
6,58,0.989905380309688,188.8599112000418
6,59,0.989905380309688,-106.13189213224513
6,60,0.9955298426978113,40.41909985269376
