tp,fp,tn,fn,tpr,recall,fpr,precision,f1,iou,shape,delta_t_K,frame_idx,snr_like,detected_success
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,circle,0.1,0,0.15281259153361756,0.0
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,circle,0.1,1,0.2475024033228966,0.0
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,circle,0.1,2,0.24118085803767275,0.0
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,circle,0.1,3,0.1630469222999756,0.0
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,circle,0.1,4,0.28728700108352856,0.0
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,circle,0.1,5,0.17905818186574343,0.0
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,circle,0.1,6,0.27452236142852304,0.0
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,circle,0.1,7,0.31101774071665556,0.0
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,circle,0.1,8,0.28510108292293646,0.0
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,circle,0.1,9,0.2720621022272372,0.0
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,circle,0.1,10,0.22372047917514118,0.0
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,circle,0.1,11,0.268648316197727,0.0
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,circle,0.2,0,0.5354696502456928,0.0
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,circle,0.2,1,0.7069520964791167,0.0
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,circle,0.2,2,0.5415671546034977,0.0
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,circle,0.2,3,0.5314492134251048,0.0
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,circle,0.2,4,0.42054115165124384,0.0
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,circle,0.2,5,0.5997404355336361,0.0
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,circle,0.2,6,0.5594688016985079,0.0
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,circle,0.2,7,0.5180887740796706,0.0
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,circle,0.2,8,0.6601715019544835,0.0
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,circle,0.2,9,0.7014887179469036,0.0
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,circle,0.2,10,0.5320947224120727,0.0
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,circle,0.2,11,0.44679235961239916,0.0
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,circle,0.5,0,1.5580590409131476,0.0
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,circle,0.5,1,1.2719592769154673,0.0
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,circle,0.5,2,1.3150033217655024,0.0
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,circle,0.5,3,1.442162764051838,0.0
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,circle,0.5,4,1.4273777825391123,0.0
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,circle,0.5,5,1.3899741638513254,0.0
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,circle,0.5,6,1.357056499475643,0.0
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,circle,0.5,7,1.408853072728611,0.0
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,circle,0.5,8,1.3841001062240614,0.0
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,circle,0.5,9,1.3760156951469755,0.0
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,circle,0.5,10,1.438439678591393,0.0
0,0,12139,149,0.0,0.0,0.0,0.0,0.0,0.0,circle,0.5,11,1.3076129754797352,0.0
20,0,12139,129,0.1342281879194631,0.1342281879194631,0.0,1.0,0.23668639053254437,0.1342281879194631,circle,1.0,0,3.047730938615107,0.0
16,0,12139,133,0.10738255033557047,0.10738255033557047,0.0,1.0,0.1939393939393939,0.10738255033557047,circle,1.0,1,2.927472002009127,0.0
8,0,12139,141,0.053691275167785234,0.053691275167785234,0.0,1.0,0.10191082802547771,0.053691275167785234,circle,1.0,2,2.6918936551327044,0.0
17,0,12139,132,0.11409395973154363,0.11409395973154363,0.0,1.0,0.20481927710843376,0.11409395973154363,circle,1.0,3,2.874212011869744,0.0
17,0,12139,132,0.11409395973154363,0.11409395973154363,0.0,1.0,0.20481927710843376,0.11409395973154363,circle,1.0,4,2.8190873925715993,0.0
10,0,12139,139,0.06711409395973154,0.06711409395973154,0.0,1.0,0.12578616352201258,0.06711409395973154,circle,1.0,5,2.9950253987024302,0.0
7,0,12139,142,0.04697986577181208,0.04697986577181208,0.0,1.0,0.08974358974358974,0.04697986577181208,circle,1.0,6,2.888352629037101,0.0
8,0,12139,141,0.053691275167785234,0.053691275167785234,0.0,1.0,0.10191082802547771,0.053691275167785234,circle,1.0,7,2.9125918494266276,0.0
6,0,12139,143,0.040268456375838924,0.040268456375838924,0.0,1.0,0.07741935483870968,0.040268456375838924,circle,1.0,8,2.942642758036339,0.0
20,0,12139,129,0.1342281879194631,0.1342281879194631,0.0,1.0,0.23668639053254437,0.1342281879194631,circle,1.0,9,3.095047627385883,0.0
17,0,12139,132,0.11409395973154363,0.11409395973154363,0.0,1.0,0.20481927710843376,0.11409395973154363,circle,1.0,10,2.90926823249952,0.0
11,0,12139,138,0.0738255033557047,0.0738255033557047,0.0,1.0,0.1375,0.0738255033557047,circle,1.0,11,2.793482499507524,0.0
105,0,12139,44,0.7046979865771812,0.7046979865771812,0.0,1.0,0.8267716535433071,0.7046979865771812,circle,1.5,0,4.310070285439818,1.0
102,0,12139,47,0.6845637583892618,0.6845637583892618,0.0,1.0,0.8127490039840637,0.6845637583892618,circle,1.5,1,4.479029155970291,1.0
101,0,12139,48,0.6778523489932886,0.6778523489932886,0.0,1.0,0.808,0.6778523489932886,circle,1.5,2,4.401408079769497,1.0
122,0,12139,27,0.8187919463087249,0.8187919463087249,0.0,1.0,0.900369003690037,0.8187919463087249,circle,1.5,3,4.5523719434891605,1.0
107,0,12139,42,0.7181208053691275,0.7181208053691275,0.0,1.0,0.8359375,0.7181208053691275,circle,1.5,4,4.308331986262369,1.0
102,0,12139,47,0.6845637583892618,0.6845637583892618,0.0,1.0,0.8127490039840637,0.6845637583892618,circle,1.5,5,4.276558731978623,1.0
102,0,12139,47,0.6845637583892618,0.6845637583892618,0.0,1.0,0.8127490039840637,0.6845637583892618,circle,1.5,6,4.252611699685056,1.0
102,0,12139,47,0.6845637583892618,0.6845637583892618,0.0,1.0,0.8127490039840637,0.6845637583892618,circle,1.5,7,4.172753433494304,1.0
110,0,12139,39,0.738255033557047,0.738255033557047,0.0,1.0,0.8494208494208495,0.738255033557047,circle,1.5,8,4.381595330307447,1.0
108,0,12139,41,0.7248322147651006,0.7248322147651006,0.0,1.0,0.8404669260700389,0.7248322147651006,circle,1.5,9,4.446366560644749,1.0
113,0,12139,36,0.7583892617449665,0.7583892617449665,0.0,1.0,0.8625954198473283,0.7583892617449665,circle,1.5,10,4.421732886984117,1.0
100,0,12139,49,0.6711409395973155,0.6711409395973155,0.0,1.0,0.8032128514056226,0.6711409395973155,circle,1.5,11,4.252357668391043,1.0
145,0,12139,4,0.9731543624161074,0.9731543624161074,0.0,1.0,0.9863945578231292,0.9731543624161074,circle,2.0,0,5.792288179881705,1.0
146,0,12139,3,0.9798657718120806,0.9798657718120806,0.0,1.0,0.9898305084745762,0.9798657718120806,circle,2.0,1,5.818797079137501,1.0
145,0,12139,4,0.9731543624161074,0.9731543624161074,0.0,1.0,0.9863945578231292,0.9731543624161074,circle,2.0,2,5.822232891459668,1.0
146,0,12139,3,0.9798657718120806,0.9798657718120806,0.0,1.0,0.9898305084745762,0.9798657718120806,circle,2.0,3,5.791648313418982,1.0
144,0,12139,5,0.9664429530201343,0.9664429530201343,0.0,1.0,0.9829351535836178,0.9664429530201343,circle,2.0,4,5.832880626343293,1.0
145,0,12139,4,0.9731543624161074,0.9731543624161074,0.0,1.0,0.9863945578231292,0.9731543624161074,circle,2.0,5,5.890897198215873,1.0
146,0,12139,3,0.9798657718120806,0.9798657718120806,0.0,1.0,0.9898305084745762,0.9798657718120806,circle,2.0,6,5.779996964924428,1.0
147,0,12139,2,0.9865771812080537,0.9865771812080537,0.0,1.0,0.9932432432432432,0.9865771812080537,circle,2.0,7,5.771912371962305,1.0
146,0,12139,3,0.9798657718120806,0.9798657718120806,0.0,1.0,0.9898305084745762,0.9798657718120806,circle,2.0,8,5.636781894444122,1.0
146,0,12139,3,0.9798657718120806,0.9798657718120806,0.0,1.0,0.9898305084745762,0.9798657718120806,circle,2.0,9,5.773156066650675,1.0
147,0,12139,2,0.9865771812080537,0.9865771812080537,0.0,1.0,0.9932432432432432,0.9865771812080537,circle,2.0,10,5.9306647475695735,1.0
144,0,12139,5,0.9664429530201343,0.9664429530201343,0.0,1.0,0.9829351535836178,0.9664429530201343,circle,2.0,11,5.711693804512246,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,3.0,0,8.608114409846612,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,3.0,1,8.773575151707938,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,3.0,2,8.653343918166284,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,3.0,3,8.62655241695174,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,3.0,4,8.659862531048635,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,3.0,5,8.605205308363514,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,3.0,6,8.592905425996848,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,3.0,7,8.744949831527357,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,3.0,8,8.604453117999348,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,3.0,9,8.719296759899986,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,3.0,10,8.715324954950937,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,3.0,11,8.92604185775657,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,4.0,0,11.622284233834817,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,4.0,1,11.678508770469062,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,4.0,2,11.725765080090275,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,4.0,3,11.832201067952628,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,4.0,4,11.549502044908287,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,4.0,5,11.711575256001801,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,4.0,6,11.507466800861721,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,4.0,7,11.54942243971505,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,4.0,8,11.764367533858657,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,4.0,9,11.577663218268652,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,4.0,10,11.519759669872299,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,4.0,11,11.62563019942788,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,6.0,0,17.503046408832514,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,6.0,1,17.6563389383241,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,6.0,2,17.459899560094502,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,6.0,3,17.555576135111576,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,6.0,4,17.51683778379171,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,6.0,5,17.633645540925468,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,6.0,6,17.694428420454642,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,6.0,7,17.640571894118583,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,6.0,8,17.816508364751545,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,6.0,9,17.75335183551996,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,6.0,10,17.532199085438798,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,6.0,11,17.63736853255015,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,8.0,0,23.654844964696984,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,8.0,1,23.763903581684435,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,8.0,2,23.755050274112577,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,8.0,3,23.227395769847394,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,8.0,4,23.76603902801267,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,8.0,5,23.99199823999338,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,8.0,6,23.486930320297976,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,8.0,7,23.645192978776684,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,8.0,8,23.499779118261653,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,8.0,9,23.54703877395561,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,8.0,10,23.431460725596352,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,8.0,11,23.713759281439657,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,10.0,0,30.057590128942845,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,10.0,1,30.085607593019812,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,10.0,2,29.65239842265775,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,10.0,3,29.836476012457354,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,10.0,4,30.12826986405166,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,10.0,5,29.83640305968639,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,10.0,6,29.531968966819054,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,10.0,7,29.90151141869994,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,10.0,8,29.852365170698295,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,10.0,9,30.14469382319515,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,10.0,10,30.398779560337463,1.0
149,0,12139,0,1.0,1.0,0.0,1.0,1.0,1.0,circle,10.0,11,29.91928781779631,1.0
0,0,12092,196,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,0.1,0,0.35964387040388107,0.0
0,0,12092,196,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,0.1,1,0.3416791298871653,0.0
0,0,12092,196,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,0.1,2,0.34846337119581494,0.0
0,0,12092,196,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,0.1,3,0.26427267155194456,0.0
0,0,12092,196,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,0.1,4,0.1709695991420211,0.0
0,0,12092,196,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,0.1,5,0.20941970757262235,0.0
0,0,12092,196,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,0.1,6,0.23919815248601226,0.0
0,0,12092,196,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,0.1,7,0.36734736259545686,0.0
0,0,12092,196,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,0.1,8,0.25782796053097723,0.0
0,0,12092,196,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,0.1,9,0.26510486380926573,0.0
0,0,12092,196,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,0.1,10,0.21829623971053472,0.0
0,0,12092,196,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,0.1,11,0.29853891002007743,0.0
0,0,12092,196,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,0.2,0,0.5941702618860696,0.0
0,0,12092,196,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,0.2,1,0.6570940520420588,0.0
0,0,12092,196,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,0.2,2,0.604885959060405,0.0
0,0,12092,196,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,0.2,3,0.6313853122855762,0.0
0,0,12092,196,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,0.2,4,0.5004016574658882,0.0
0,0,12092,196,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,0.2,5,0.6496817832020306,0.0
0,0,12092,196,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,0.2,6,0.5337254246819463,0.0
0,0,12092,196,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,0.2,7,0.5060915194108715,0.0
0,0,12092,196,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,0.2,8,0.6906643496155189,0.0
0,0,12092,196,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,0.2,9,0.6521269071075004,0.0
0,0,12092,196,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,0.2,10,0.5329709058730036,0.0
0,0,12092,196,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,0.2,11,0.5613794233392737,0.0
0,0,12092,196,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,0.5,0,1.465154116172096,0.0
0,0,12092,196,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,0.5,1,1.4250603861072753,0.0
0,0,12092,196,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,0.5,2,1.4246206737539775,0.0
0,0,12092,196,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,0.5,3,1.4415971748029093,0.0
0,0,12092,196,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,0.5,4,1.4583525606628538,0.0
0,0,12092,196,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,0.5,5,1.475718987924658,0.0
0,0,12092,196,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,0.5,6,1.5506388449071085,0.0
0,0,12092,196,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,0.5,7,1.349132624099221,0.0
0,0,12092,196,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,0.5,8,1.438045978612856,0.0
0,0,12092,196,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,0.5,9,1.3554298681618888,0.0
0,0,12092,196,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,0.5,10,1.3246682369180043,0.0
0,0,12092,196,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,0.5,11,1.426803429966724,0.0
5,0,12092,191,0.025510204081632654,0.025510204081632654,0.0,1.0,0.04975124378109453,0.025510204081632654,rectangle,1.0,0,2.8400477485580735,0.0
27,0,12092,169,0.1377551020408163,0.1377551020408163,0.0,1.0,0.24215246636771298,0.1377551020408163,rectangle,1.0,1,2.9721926795536584,0.0
25,0,12092,171,0.12755102040816327,0.12755102040816327,0.0,1.0,0.22624434389140272,0.12755102040816327,rectangle,1.0,2,3.0049715269643396,0.0
17,0,12092,179,0.08673469387755102,0.08673469387755102,0.0,1.0,0.1596244131455399,0.08673469387755102,rectangle,1.0,3,2.8035540184178376,0.0
10,0,12092,186,0.05102040816326531,0.05102040816326531,0.0,1.0,0.09708737864077671,0.05102040816326531,rectangle,1.0,4,2.864158665107447,0.0
23,0,12092,173,0.11734693877551021,0.11734693877551021,0.0,1.0,0.21004566210045664,0.11734693877551021,rectangle,1.0,5,2.937662854433084,0.0
0,0,12092,196,0.0,0.0,0.0,0.0,0.0,0.0,rectangle,1.0,6,2.7840000639262485,0.0
23,0,12092,173,0.11734693877551021,0.11734693877551021,0.0,1.0,0.21004566210045664,0.11734693877551021,rectangle,1.0,7,2.9363354107449835,0.0
9,0,12092,187,0.04591836734693878,0.04591836734693878,0.0,1.0,0.0878048780487805,0.04591836734693878,rectangle,1.0,8,2.817153236062317,0.0
7,0,12092,189,0.03571428571428571,0.03571428571428571,0.0,1.0,0.0689655172413793,0.03571428571428571,rectangle,1.0,9,2.818885290528869,0.0
16,0,12092,180,0.08163265306122448,0.08163265306122448,0.0,1.0,0.15094339622641506,0.08163265306122448,rectangle,1.0,10,2.83125527516139,0.0
