tp,fp,tn,fn,tpr,recall,fpr,precision,f1,iou,algorithm,parameter,frame_id,has_anomaly,delta_t,size,noise,shape,snr_like,runtime_s
576,1,11711,0,1.0,1.0,8.538251366120219e-05,0.9982668977469671,0.9991326973113617,0.9982668977469671,otsu,offset=-15,18,True,2.0,24,1.5,rectangle,7.547294632876316,0.00045899600081611425
576,0,11712,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=-15,19,True,2.0,24,1.5,rectangle,7.0976162779839935,0.0005407550052041188
441,10057,1790,0,1.0,1.0,0.8489068962606567,0.04200800152409983,0.08062894231648232,0.04200800152409983,otsu,offset=-15,20,True,2.0,24,3.0,circle,3.937995573180726,0.000607638998189941
441,10051,1796,0,1.0,1.0,0.8484004389296869,0.04203202439954251,0.08067319125583099,0.04203202439954251,otsu,offset=-15,21,True,2.0,24,3.0,circle,3.711524274395272,0.00042682900675572455
576,7917,3795,0,1.0,1.0,0.6759733606557377,0.06782055810667609,0.12702613298048296,0.06782055810667609,otsu,offset=-15,22,True,2.0,24,3.0,rectangle,3.982934810039373,0.0004246620082994923
576,5082,6630,0,1.0,1.0,0.4339139344262295,0.10180275715800637,0.18479307025986524,0.10180275715800637,otsu,offset=-15,23,True,2.0,24,3.0,rectangle,3.786095818655414,0.0011341460049152374
49,11970,269,0,1.0,1.0,0.9780210801536073,0.004076878276062901,0.008120649651972157,0.004076878276062901,otsu,offset=-15,24,True,4.0,8,1.5,circle,14.393920770202515,0.0005031940090702847
49,0,12239,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=-15,25,True,4.0,8,1.5,circle,14.61587936042048,0.00043306998850312084
64,0,12224,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=-15,26,True,4.0,8,1.5,rectangle,14.531407106577177,0.00038507899444084615
64,0,12224,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=-15,27,True,4.0,8,1.5,rectangle,14.4954524931351,0.0003991890116594732
49,10410,1829,0,1.0,1.0,0.8505596862488766,0.004684960321254422,0.00932622763608679,0.004684960321254422,otsu,offset=-15,28,True,4.0,8,3.0,circle,7.735992852762229,0.00033646399970166385
49,10449,1790,0,1.0,1.0,0.8537462210964948,0.004667555724899981,0.009291741727505451,0.004667555724899981,otsu,offset=-15,29,True,4.0,8,3.0,circle,7.903875769182124,0.00034633099858183414
64,10301,1923,0,1.0,1.0,0.8426865183246073,0.006174626145682586,0.012273468213635057,0.006174626145682586,otsu,offset=-15,30,True,4.0,8,3.0,rectangle,7.877983731913175,0.0004943809908581898
64,10380,1844,0,1.0,1.0,0.8491492146596858,0.006127920337035618,0.012181195279786828,0.006127920337035618,otsu,offset=-15,31,True,4.0,8,3.0,rectangle,7.620427541343211,0.0003868950007017702
197,195,11896,0,1.0,1.0,0.016127698287982797,0.5025510204081632,0.6689303904923599,0.5025510204081632,otsu,offset=-15,32,True,4.0,16,1.5,circle,14.76462369968939,0.0013362169993342832
197,0,12091,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=-15,33,True,4.0,16,1.5,circle,14.627715485100433,0.0005804969987366349
256,149,11883,0,1.0,1.0,0.012383643617021276,0.6320987654320988,0.7745839636913767,0.6320987654320988,otsu,offset=-15,34,True,4.0,16,1.5,rectangle,14.72400779000165,0.0010633159981807694
256,184,11848,0,1.0,1.0,0.015292553191489361,0.5818181818181818,0.735632183908046,0.5818181818181818,otsu,offset=-15,35,True,4.0,16,1.5,rectangle,14.632269024298349,0.0011358860065229237
197,0,12091,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=-15,36,True,4.0,16,3.0,circle,7.9285225987729815,0.00037973199505358934
197,0,12091,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=-15,37,True,4.0,16,3.0,circle,7.965422457797716,0.0003684660041471943
256,0,12032,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=-15,38,True,4.0,16,3.0,rectangle,7.7726128569457495,0.00043985900992993265
256,1,12031,0,1.0,1.0,8.311170212765957e-05,0.9961089494163424,0.9980506822612086,0.9961089494163424,otsu,offset=-15,39,True,4.0,16,3.0,rectangle,7.709420390321757,0.0004363290063338354
441,0,11847,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=-15,40,True,4.0,24,1.5,circle,14.305371883451755,0.0005930410115979612
441,0,11847,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=-15,41,True,4.0,24,1.5,circle,14.721958353384332,0.00038561399560421705
576,0,11712,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=-15,42,True,4.0,24,1.5,rectangle,14.34319950602342,0.00039242999628186226
576,1,11711,0,1.0,1.0,8.538251366120219e-05,0.9982668977469671,0.9991326973113617,0.9982668977469671,otsu,offset=-15,43,True,4.0,24,1.5,rectangle,14.719044210566256,0.00039053299406077713
441,0,11847,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=-15,44,True,4.0,24,3.0,circle,8.042027439757616,0.0002755369932856411
441,0,11847,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=-15,45,True,4.0,24,3.0,circle,7.863779498880442,0.0003284310078015551
576,0,11712,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=-15,46,True,4.0,24,3.0,rectangle,7.738058134966937,0.0004011089913547039
576,3,11709,0,1.0,1.0,0.00025614754098360657,0.9948186528497409,0.9974025974025974,0.9948186528497409,otsu,offset=-15,47,True,4.0,24,3.0,rectangle,7.9514754695467165,0.0003999899927293882
49,0,12239,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=-15,48,True,6.0,8,1.5,circle,22.34278940092476,0.0003816699900198728
49,0,12239,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=-15,49,True,6.0,8,1.5,circle,22.769141650976422,0.0003735770005732775
64,1,12223,0,1.0,1.0,8.18062827225131e-05,0.9846153846153847,0.9922480620155039,0.9846153846153847,otsu,offset=-15,50,True,6.0,8,1.5,rectangle,22.60335986628184,0.0004618419916369021
64,204,12020,0,1.0,1.0,0.01668848167539267,0.23880597014925373,0.38554216867469876,0.23880597014925373,otsu,offset=-15,51,True,6.0,8,1.5,rectangle,21.90617954416089,0.0013222819980001077
49,10313,1926,0,1.0,1.0,0.8426342021406977,0.004728816830727659,0.0094131207376813,0.004728816830727659,otsu,offset=-15,52,True,6.0,8,3.0,circle,11.82912588204551,0.0003967380034737289
49,10434,1805,0,1.0,1.0,0.8525206307704878,0.004674234474864066,0.009304975313330802,0.004674234474864066,otsu,offset=-15,53,True,6.0,8,3.0,circle,11.798411976462305,0.0004083050007466227
64,10395,1829,0,1.0,1.0,0.8503763089005235,0.006119131848169041,0.012163831606956192,0.006119131848169041,otsu,offset=-15,54,True,6.0,8,3.0,rectangle,12.030980565698387,0.00034241699904669076
64,10346,1878,0,1.0,1.0,0.8463678010471204,0.006147934678194044,0.012220737063204125,0.006147934678194044,otsu,offset=-15,55,True,6.0,8,3.0,rectangle,11.700837880361282,0.0007865180086810142
197,1,12090,0,1.0,1.0,8.270614506657845e-05,0.9949494949494949,0.9974683544303797,0.9949494949494949,otsu,offset=-15,56,True,6.0,16,1.5,circle,22.46860097564386,0.00046976900193840265
197,118,11973,0,1.0,1.0,0.009759325117856257,0.6253968253968254,0.76953125,0.6253968253968254,otsu,offset=-15,57,True,6.0,16,1.5,circle,22.44764684995406,0.0012777989904861897
256,115,11917,0,1.0,1.0,0.00955784574468085,0.6900269541778976,0.8165869218500797,0.6900269541778976,otsu,offset=-15,58,True,6.0,16,1.5,rectangle,22.814319647500756,0.0013745729957008734
256,1,12031,0,1.0,1.0,8.311170212765957e-05,0.9961089494163424,0.9980506822612086,0.9961089494163424,otsu,offset=-15,59,True,6.0,16,1.5,rectangle,21.96613971466829,0.0005459920066641644
197,1,12090,0,1.0,1.0,8.270614506657845e-05,0.9949494949494949,0.9974683544303797,0.9949494949494949,otsu,offset=-15,60,True,6.0,16,3.0,circle,11.995533448660822,0.0004780830058734864
197,0,12091,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=-15,61,True,6.0,16,3.0,circle,11.980920232720907,0.00027287000557407737
256,0,12032,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=-15,62,True,6.0,16,3.0,rectangle,11.959433557167056,0.00032381300115957856
256,0,12032,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=-15,63,True,6.0,16,3.0,rectangle,11.878848738751902,0.00043193101009819657
441,0,11847,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=-15,64,True,6.0,24,1.5,circle,21.929406226667826,0.00037261800025589764
441,1,11846,0,1.0,1.0,8.44095551616443e-05,0.997737556561086,0.9988674971687429,0.997737556561086,otsu,offset=-15,65,True,6.0,24,1.5,circle,22.55663067289492,0.0003409080090932548
576,0,11712,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=-15,66,True,6.0,24,1.5,rectangle,22.04319499270545,0.0002907479938585311
576,0,11712,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=-15,67,True,6.0,24,1.5,rectangle,21.57229982503078,0.00036438599636312574
441,0,11847,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=-15,68,True,6.0,24,3.0,circle,11.808420801387848,0.0004342920001363382
441,0,11847,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=-15,69,True,6.0,24,3.0,circle,11.926710605588935,0.00028431799728423357
576,0,11712,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=-15,70,True,6.0,24,3.0,rectangle,11.84302424564195,0.0004348090005805716
576,0,11712,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=-15,71,True,6.0,24,3.0,rectangle,12.2360411632095,0.0003922479954781011
0,8341,3947,0,0.0,0.0,0.6787923177083334,0.0,0.0,0.0,otsu,offset=-15,72,False,0.0,0,3.0,none,0.0,0.00048228200466837734
0,8289,3999,0,0.0,0.0,0.674560546875,0.0,0.0,0.0,otsu,offset=-15,73,False,0.0,0,3.0,none,0.0,0.000579535000724718
0,8292,3996,0,0.0,0.0,0.6748046875,0.0,0.0,0.0,otsu,offset=-15,74,False,0.0,0,3.0,none,0.0,0.00037221699312794954
0,8301,3987,0,0.0,0.0,0.675537109375,0.0,0.0,0.0,otsu,offset=-15,75,False,0.0,0,3.0,none,0.0,0.00037149799754843116
0,8299,3989,0,0.0,0.0,0.6753743489583334,0.0,0.0,0.0,otsu,offset=-15,76,False,0.0,0,3.0,none,0.0,0.00040008600626606494
0,8292,3996,0,0.0,0.0,0.6748046875,0.0,0.0,0.0,otsu,offset=-15,77,False,0.0,0,3.0,none,0.0,0.00031243800185620785
0,8294,3994,0,0.0,0.0,0.6749674479166666,0.0,0.0,0.0,otsu,offset=-15,78,False,0.0,0,3.0,none,0.0,0.00030689100094605237
0,8337,3951,0,0.0,0.0,0.678466796875,0.0,0.0,0.0,otsu,offset=-15,79,False,0.0,0,3.0,none,0.0,0.0003319749957881868
0,8291,3997,0,0.0,0.0,0.6747233072916666,0.0,0.0,0.0,otsu,offset=-15,80,False,0.0,0,3.0,none,0.0,0.0006396770040737465
0,8304,3984,0,0.0,0.0,0.67578125,0.0,0.0,0.0,otsu,offset=-15,81,False,0.0,0,3.0,none,0.0,0.0004245859890943393
49,4244,7995,0,1.0,1.0,0.34676035623825474,0.011413929652923364,0.022570244127130355,0.011413929652923364,otsu,offset=0,0,True,2.0,8,1.5,circle,7.443885464524661,0.001394852006342262
49,4289,7950,0,1.0,1.0,0.35043712721627585,0.011295527893038266,0.0223387280601778,0.011295527893038266,otsu,offset=0,1,True,2.0,8,1.5,circle,7.284124909488011,0.001536797994049266
64,4364,7860,0,1.0,1.0,0.35700261780104714,0.014453477868112014,0.028495102404274265,0.014453477868112014,otsu,offset=0,2,True,2.0,8,1.5,rectangle,6.851619764163435,0.001300818010349758
64,4440,7784,0,1.0,1.0,0.3632198952879581,0.014209591474245116,0.02802101576182137,0.014209591474245116,otsu,offset=0,3,True,2.0,8,1.5,rectangle,6.764999632416304,0.0013915570016251877
49,5060,7179,0,1.0,1.0,0.413432469973037,0.009590917987864553,0.018999612252811167,0.009590917987864553,otsu,offset=0,4,True,2.0,8,3.0,circle,3.930555641463975,0.001115373001084663
49,5232,7007,0,1.0,1.0,0.42748590571125095,0.009278545729975383,0.018386491557223265,0.009278545729975383,otsu,offset=0,5,True,2.0,8,3.0,circle,3.5083335689938315,0.0008177790004992858
64,5272,6952,0,1.0,1.0,0.431282722513089,0.01199400299850075,0.0237037037037037,0.01199400299850075,otsu,offset=0,6,True,2.0,8,3.0,rectangle,3.5798480568255897,0.0011245569912716746
64,5205,7019,0,1.0,1.0,0.42580170157068065,0.012146517365724046,0.02400150009375586,0.012146517365724046,otsu,offset=0,7,True,2.0,8,3.0,rectangle,3.779070755864333,0.0010178460070164874
197,4234,7857,0,1.0,1.0,0.35017781821189314,0.04445948995712029,0.08513396715643907,0.04445948995712029,otsu,offset=0,8,True,2.0,16,1.5,circle,7.499376473887526,0.001437988001271151
197,4329,7762,0,1.0,1.0,0.3580349019932181,0.04352629253203712,0.08342155409697226,0.04352629253203712,otsu,offset=0,9,True,2.0,16,1.5,circle,7.136734277629202,0.0013973919994896278
256,0,12032,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=0,10,True,2.0,16,1.5,rectangle,7.375698420462054,0.00036637199809774756
256,0,12032,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=0,11,True,2.0,16,1.5,rectangle,7.445106221421273,0.00033268499828409404
197,5181,6910,0,1.0,1.0,0.42850053758994294,0.036630717738936405,0.0706726457399103,0.036630717738936405,otsu,offset=0,12,True,2.0,16,3.0,circle,3.9063930549409203,0.000885374000063166
197,5280,6811,0,1.0,1.0,0.4366884459515342,0.035968595946686145,0.06943954881917519,0.035968595946686145,otsu,offset=0,13,True,2.0,16,3.0,circle,4.035239279448769,0.0009857199911493808
256,5167,6865,0,1.0,1.0,0.429438164893617,0.04720634335238798,0.09015671773199507,0.04720634335238798,otsu,offset=0,14,True,2.0,16,3.0,rectangle,4.110067924912717,0.0009895550028886646
256,5153,6879,0,1.0,1.0,0.4282746010638298,0.04732852652985765,0.09037952338923212,0.04732852652985765,otsu,offset=0,15,True,2.0,16,3.0,rectangle,3.7941414841612318,0.0009995589934987947
441,0,11847,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=0,16,True,2.0,24,1.5,circle,7.024061929134798,0.0003843570011667907
441,0,11847,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=0,17,True,2.0,24,1.5,circle,7.535721738996264,0.00031085300724953413
576,0,11712,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=0,18,True,2.0,24,1.5,rectangle,7.547294632876316,0.0004481810028664768
576,0,11712,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=0,19,True,2.0,24,1.5,rectangle,7.0976162779839935,0.00033228399115614593
441,5011,6836,0,1.0,1.0,0.42297628091499956,0.08088774761555392,0.14966909893093502,0.08088774761555392,otsu,offset=0,20,True,2.0,24,3.0,circle,3.937995573180726,0.0008924870053306222
441,5086,6761,0,1.0,1.0,0.4293069975521229,0.07979012122308667,0.1477882037533512,0.07979012122308667,otsu,offset=0,21,True,2.0,24,3.0,circle,3.711524274395272,0.001216800999827683
576,1652,10060,0,1.0,1.0,0.14105191256830601,0.2585278276481149,0.4108416547788873,0.2585278276481149,otsu,offset=0,22,True,2.0,24,3.0,rectangle,3.982934810039373,0.002231742997537367
575,1715,9997,1,0.9982638888888888,0.9982638888888888,0.14643101092896174,0.25109170305676853,0.40125610607117934,0.2509821038847665,otsu,offset=0,23,True,2.0,24,3.0,rectangle,3.786095818655414,0.002122197998687625
49,4311,7928,0,1.0,1.0,0.35223465969441947,0.011238532110091744,0.02222726241778181,0.011238532110091744,otsu,offset=0,24,True,4.0,8,1.5,circle,14.393920770202515,0.0014533390058204532
49,0,12239,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=0,25,True,4.0,8,1.5,circle,14.61587936042048,0.000307818001601845
64,0,12224,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=0,26,True,4.0,8,1.5,rectangle,14.531407106577177,0.00030197999149095267
64,0,12224,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=0,27,True,4.0,8,1.5,rectangle,14.4954524931351,0.00020150099589955062
49,5290,6949,0,1.0,1.0,0.4322248549718114,0.009177748642067803,0.018188567186340012,0.009177748642067803,otsu,offset=0,28,True,4.0,8,3.0,circle,7.735992852762229,0.0011918410018552095
49,5253,6986,0,1.0,1.0,0.4292017321676608,0.00924179554884949,0.0183143337693889,0.00924179554884949,otsu,offset=0,29,True,4.0,8,3.0,circle,7.903875769182124,0.0010736670083133504
64,5136,7088,0,1.0,1.0,0.4201570680628272,0.012307692307692308,0.0243161094224924,0.012307692307692308,otsu,offset=0,30,True,4.0,8,3.0,rectangle,7.877983731913175,0.0011214149999432266
64,5285,6939,0,1.0,1.0,0.4323462041884817,0.011964853243596934,0.02364677627932754,0.011964853243596934,otsu,offset=0,31,True,4.0,8,3.0,rectangle,7.620427541343211,0.0012770070024998859
197,0,12091,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=0,32,True,4.0,16,1.5,circle,14.76462369968939,0.0004153199988650158
197,0,12091,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=0,33,True,4.0,16,1.5,circle,14.627715485100433,0.0003775079967454076
256,0,12032,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=0,34,True,4.0,16,1.5,rectangle,14.72400779000165,0.0003309919993625954
256,0,12032,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=0,35,True,4.0,16,1.5,rectangle,14.632269024298349,0.00023127600434236228
197,0,12091,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=0,36,True,4.0,16,3.0,circle,7.9285225987729815,0.00022855099814478308
197,0,12091,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=0,37,True,4.0,16,3.0,circle,7.965422457797716,0.00033986198832280934
256,0,12032,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=0,38,True,4.0,16,3.0,rectangle,7.7726128569457495,0.0005151850054971874
256,0,12032,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=0,39,True,4.0,16,3.0,rectangle,7.709420390321757,0.00032959599047899246
441,0,11847,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=0,40,True,4.0,24,1.5,circle,14.305371883451755,0.00019612000323832035
441,0,11847,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=0,41,True,4.0,24,1.5,circle,14.721958353384332,0.00036135099071543664
576,0,11712,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=0,42,True,4.0,24,1.5,rectangle,14.34319950602342,0.0002479960094206035
576,0,11712,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=0,43,True,4.0,24,1.5,rectangle,14.719044210566256,0.0003187950060237199
441,0,11847,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=0,44,True,4.0,24,3.0,circle,8.042027439757616,0.00017534199287183583
441,0,11847,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=0,45,True,4.0,24,3.0,circle,7.863779498880442,0.00021066199406050146
576,0,11712,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=0,46,True,4.0,24,3.0,rectangle,7.738058134966937,0.0002765499957604334
576,0,11712,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=0,47,True,4.0,24,3.0,rectangle,7.9514754695467165,0.0002242139889858663
49,0,12239,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=0,48,True,6.0,8,1.5,circle,22.34278940092476,0.0004314190009608865
49,0,12239,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=0,49,True,6.0,8,1.5,circle,22.769141650976422,0.00021025000023655593
64,0,12224,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=0,50,True,6.0,8,1.5,rectangle,22.60335986628184,0.00019658099336083978
64,0,12224,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=0,51,True,6.0,8,1.5,rectangle,21.90617954416089,0.0003678330103866756
49,5116,7123,0,1.0,1.0,0.4180080071901299,0.009486931268151016,0.018795550441120062,0.009486931268151016,otsu,offset=0,52,True,6.0,8,3.0,circle,11.82912588204551,0.0010074429883388802
49,5170,7069,0,1.0,1.0,0.4224201323637552,0.009388771795363097,0.018602885345482156,0.009388771795363097,otsu,offset=0,53,True,6.0,8,3.0,circle,11.798411976462305,0.001109003002056852
64,5080,7144,0,1.0,1.0,0.4155759162303665,0.012441679626749611,0.024577572964669735,0.012441679626749611,otsu,offset=0,54,True,6.0,8,3.0,rectangle,12.030980565698387,0.0014303430070867762
64,5173,7051,0,1.0,1.0,0.4231839005235602,0.012220737063204125,0.024146387474061497,0.012220737063204125,otsu,offset=0,55,True,6.0,8,3.0,rectangle,11.700837880361282,0.0012887560005765408
197,0,12091,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=0,56,True,6.0,16,1.5,circle,22.46860097564386,0.00039825499698054045
197,0,12091,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=0,57,True,6.0,16,1.5,circle,22.44764684995406,0.0003627639962360263
256,0,12032,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=0,58,True,6.0,16,1.5,rectangle,22.814319647500756,0.000545232993317768
256,0,12032,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=0,59,True,6.0,16,1.5,rectangle,21.96613971466829,0.0003270339948358014
197,0,12091,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=0,60,True,6.0,16,3.0,circle,11.995533448660822,0.000330237002344802
197,0,12091,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=0,61,True,6.0,16,3.0,circle,11.980920232720907,0.0004669420013669878
256,0,12032,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=0,62,True,6.0,16,3.0,rectangle,11.959433557167056,0.00033184299536515027
256,0,12032,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=0,63,True,6.0,16,3.0,rectangle,11.878848738751902,0.0003688040014822036
441,0,11847,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=0,64,True,6.0,24,1.5,circle,21.929406226667826,0.00031100599153432995
441,0,11847,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=0,65,True,6.0,24,1.5,circle,22.55663067289492,0.0003639920032583177
576,0,11712,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=0,66,True,6.0,24,1.5,rectangle,22.04319499270545,0.00033881200943142176
576,0,11712,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=0,67,True,6.0,24,1.5,rectangle,21.57229982503078,0.00030508900817949325
441,0,11847,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=0,68,True,6.0,24,3.0,circle,11.808420801387848,0.00041841900383587927
441,0,11847,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=0,69,True,6.0,24,3.0,circle,11.926710605588935,0.00034530999255366623
576,0,11712,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=0,70,True,6.0,24,3.0,rectangle,11.84302424564195,0.00033617299050092697
576,0,11712,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=0,71,True,6.0,24,3.0,rectangle,12.2360411632095,0.00047770999663043767
0,5367,6921,0,0.0,0.0,0.436767578125,0.0,0.0,0.0,otsu,offset=0,72,False,0.0,0,3.0,none,0.0,0.0009036640112753958
0,5267,7021,0,0.0,0.0,0.4286295572916667,0.0,0.0,0.0,otsu,offset=0,73,False,0.0,0,3.0,none,0.0,0.0007042440120130777
0,5317,6971,0,0.0,0.0,0.4326985677083333,0.0,0.0,0.0,otsu,offset=0,74,False,0.0,0,3.0,none,0.0,0.0009005019965115935
0,5268,7020,0,0.0,0.0,0.4287109375,0.0,0.0,0.0,otsu,offset=0,75,False,0.0,0,3.0,none,0.0,0.0009257409983547404
0,5259,7029,0,0.0,0.0,0.427978515625,0.0,0.0,0.0,otsu,offset=0,76,False,0.0,0,3.0,none,0.0,0.0009301420068368316
0,5164,7124,0,0.0,0.0,0.4202473958333333,0.0,0.0,0.0,otsu,offset=0,77,False,0.0,0,3.0,none,0.0,0.0009438739944016561
0,5309,6979,0,0.0,0.0,0.4320475260416667,0.0,0.0,0.0,otsu,offset=0,78,False,0.0,0,3.0,none,0.0,0.0011281729966867715
0,5262,7026,0,0.0,0.0,0.42822265625,0.0,0.0,0.0,otsu,offset=0,79,False,0.0,0,3.0,none,0.0,0.0008245180069934577
0,5232,7056,0,0.0,0.0,0.42578125,0.0,0.0,0.0,otsu,offset=0,80,False,0.0,0,3.0,none,0.0,0.000816059997305274
0,5216,7072,0,0.0,0.0,0.4244791666666667,0.0,0.0,0.0,otsu,offset=0,81,False,0.0,0,3.0,none,0.0,0.0007408329984173179
49,4244,7995,0,1.0,1.0,0.34676035623825474,0.011413929652923364,0.022570244127130355,0.011413929652923364,otsu,offset=15,0,True,2.0,8,1.5,circle,7.443885464524661,0.0013196029904065654
49,4289,7950,0,1.0,1.0,0.35043712721627585,0.011295527893038266,0.0223387280601778,0.011295527893038266,otsu,offset=15,1,True,2.0,8,1.5,circle,7.284124909488011,0.0014397070044651628
64,4364,7860,0,1.0,1.0,0.35700261780104714,0.014453477868112014,0.028495102404274265,0.014453477868112014,otsu,offset=15,2,True,2.0,8,1.5,rectangle,6.851619764163435,0.001305416997638531
64,4440,7784,0,1.0,1.0,0.3632198952879581,0.014209591474245116,0.02802101576182137,0.014209591474245116,otsu,offset=15,3,True,2.0,8,1.5,rectangle,6.764999632416304,0.001379639987135306
49,1695,10544,0,1.0,1.0,0.13849170683879403,0.02809633027522936,0.05465699944227552,0.02809633027522936,otsu,offset=15,4,True,2.0,8,3.0,circle,3.930555641463975,0.0020122540008742362
49,1762,10477,0,1.0,1.0,0.14396601029495873,0.027056874654886803,0.05268817204301076,0.027056874654886803,otsu,offset=15,5,True,2.0,8,3.0,circle,3.5083335689938315,0.001989736992982216
64,1808,10416,0,1.0,1.0,0.14790575916230367,0.03418803418803419,0.06611570247933884,0.03418803418803419,otsu,offset=15,6,True,2.0,8,3.0,rectangle,3.5798480568255897,0.0024055050016613677
64,1703,10521,0,1.0,1.0,0.1393160994764398,0.03621958121109225,0.06990715456034954,0.03621958121109225,otsu,offset=15,7,True,2.0,8,3.0,rectangle,3.779070755864333,0.0022145489929243922
197,4234,7857,0,1.0,1.0,0.35017781821189314,0.04445948995712029,0.08513396715643907,0.04445948995712029,otsu,offset=15,8,True,2.0,16,1.5,circle,7.499376473887526,0.0014504639984807
197,4329,7762,0,1.0,1.0,0.3580349019932181,0.04352629253203712,0.08342155409697226,0.04352629253203712,otsu,offset=15,9,True,2.0,16,1.5,circle,7.136734277629202,0.0013404739875113592
256,0,12032,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=15,10,True,2.0,16,1.5,rectangle,7.375698420462054,0.0003553910064511001
256,0,12032,0,1.0,1.0,0.0,1.0,1.0,1.0,otsu,offset=15,11,True,2.0,16,1.5,rectangle,7.445106221421273,0.00031118199694901705
196,1850,10241,1,0.9949238578680203,0.9949238578680203,0.15300636837317014,0.09579667644183773,0.17476593847525634,0.09574987787005373,otsu,offset=15,12,True,2.0,16,3.0,circle,3.9063930549409203,0.002068362999125384
